0.270000E-03 0.180000E+02 0.621801E-01
0.270000E-03 0.200000E+02 -.239945E-01
0.270000E-03 0.220000E+02 0.568042E-01
0.270000E-03 0.240000E+02 0.823466E-01
0.270000E-03 0.260000E+02 0.709645E-01
0.270000E-03 0.280000E+02 0.203160E-01
0.270000E-03 0.300000E+02 0.910882E-01
0.270000E-03 0.320000E+02 0.111512E+00
0.270000E-03 0.340000E+02 0.105065E+00
0.270000E-03 0.360000E+02 0.790659E-01
0.270000E-03 0.380000E+02 0.415523E-01
0.270000E-03 0.400000E+02 0.993675E-02
0.270000E-03 0.420000E+02 0.426206E-01
0.270000E-03 0.440000E+02 0.510739E-01
0.270000E-03 0.460000E+02 0.467072E-01
0.270000E-03 0.480000E+02 0.315995E-01
0.270000E-03 0.500000E+02 0.137510E-02
0.270000E-03 0.520000E+02 0.405191E-01
0.270000E-03 0.540000E+02 0.597739E-01
0.270000E-03 0.560000E+02 0.662130E-01
0.270000E-03 0.580000E+02 0.640110E-01
0.270000E-03 0.600000E+02 0.602398E-01
0.270000E-03 0.620000E+02 0.595764E-01
0.270000E-03 0.640000E+02 0.601056E-01
0.270000E-03 0.660000E+02 0.677612E-01
0.270000E-03 0.680000E+02 0.752097E-01
0.270000E-03 0.700000E+02 0.776137E-01
0.270000E-03 0.720000E+02 0.754615E-01
0.270000E-03 0.740000E+02 0.707003E-01
0.270000E-03 0.760000E+02 0.609636E-01
0.270000E-03 0.780000E+02 0.474359E-01
0.270000E-03 0.800000E+02 0.317113E-01
0.270000E-03 0.820000E+02 0.134758E-01
0.270000E-03 0.840000E+02 0.286144E-01
0.270000E-03 0.860000E+02 0.362640E-01
0.270000E-03 0.880000E+02 0.382500E-01
0.270000E-03 0.900000E+02 0.347047E-01
0.270000E-03 0.920000E+02 0.239030E-01
0.270000E-03 0.940000E+02 0.411882E-01
0.270000E-03 0.960000E+02 0.521781E-01
0.270000E-03 0.980000E+02 0.602275E-01
0.270000E-03 0.100000E+03 0.659160E-01
0.270000E-03 0.102000E+03 0.694883E-01
0.270000E-03 0.104000E+03 0.710782E-01
0.270000E-03 0.106000E+03 0.708406E-01
0.303750E-03 0.180000E+02 0.572882E-01
0.303750E-03 0.200000E+02 -.227373E-01
0.303750E-03 0.220000E+02 0.524868E-01
0.303750E-03 0.240000E+02 0.764014E-01
0.303750E-03 0.260000E+02 0.676501E-01
0.303750E-03 0.280000E+02 0.195329E-01
0.303750E-03 0.300000E+02 0.846690E-01
0.303750E-03 0.320000E+02 0.103403E+00
0.303750E-03 0.340000E+02 0.972461E-01
0.303750E-03 0.360000E+02 0.729741E-01
0.303750E-03 0.380000E+02 0.381810E-01
0.303750E-03 0.400000E+02 0.909732E-02
0.303750E-03 0.420000E+02 0.395459E-01
0.303750E-03 0.440000E+02 0.475838E-01
0.303750E-03 0.460000E+02 0.437629E-01
0.303750E-03 0.480000E+02 0.297434E-01
0.303750E-03 0.500000E+02 0.165455E-02
0.303750E-03 0.520000E+02 0.376375E-01
0.303750E-03 0.540000E+02 0.552071E-01
0.303750E-03 0.560000E+02 0.609247E-01
0.303750E-03 0.580000E+02 0.586751E-01
0.303750E-03 0.600000E+02 0.551956E-01
0.303750E-03 0.620000E+02 0.545005E-01
0.303750E-03 0.640000E+02 0.546485E-01
0.303750E-03 0.660000E+02 0.617525E-01
0.303750E-03 0.680000E+02 0.685544E-01
0.303750E-03 0.700000E+02 0.706573E-01
0.303750E-03 0.720000E+02 0.685888E-01
0.303750E-03 0.740000E+02 0.630480E-01
0.303750E-03 0.760000E+02 0.543084E-01
0.303750E-03 0.780000E+02 0.442085E-01
0.303750E-03 0.800000E+02 0.282137E-01
0.303750E-03 0.820000E+02 0.858615E-02
0.303750E-03 0.840000E+02 0.244485E-01
0.303750E-03 0.860000E+02 0.323774E-01
0.303750E-03 0.880000E+02 0.342309E-01
0.303750E-03 0.900000E+02 0.308436E-01
0.303750E-03 0.920000E+02 0.207698E-01
0.303750E-03 0.940000E+02 0.371715E-01
0.303750E-03 0.960000E+02 0.472988E-01
0.303750E-03 0.980000E+02 0.546487E-01
0.303750E-03 0.100000E+03 0.598447E-01
0.303750E-03 0.102000E+03 0.631311E-01
0.303750E-03 0.104000E+03 0.645576E-01
0.303750E-03 0.106000E+03 0.643229E-01
0.341719E-03 0.180000E+02 0.526543E-01
0.341719E-03 0.200000E+02 -.207670E-01
0.341719E-03 0.220000E+02 0.481639E-01
0.341719E-03 0.240000E+02 0.704659E-01
0.341719E-03 0.260000E+02 0.624310E-01
0.341719E-03 0.280000E+02 0.183011E-01
0.341719E-03 0.300000E+02 0.780145E-01
0.341719E-03 0.320000E+02 0.950602E-01
0.341719E-03 0.340000E+02 0.892201E-01
0.341719E-03 0.360000E+02 0.668357E-01
0.341719E-03 0.380000E+02 0.348496E-01
0.341719E-03 0.400000E+02 0.831321E-02
0.341719E-03 0.420000E+02 0.363529E-01
0.341719E-03 0.440000E+02 0.439221E-01
0.341719E-03 0.460000E+02 0.406123E-01
0.341719E-03 0.480000E+02 0.277252E-01
0.341719E-03 0.500000E+02 0.181402E-02
0.341719E-03 0.520000E+02 0.347305E-01
0.341719E-03 0.540000E+02 0.506994E-01
0.341719E-03 0.560000E+02 0.557790E-01
0.341719E-03 0.580000E+02 0.536889E-01
0.341719E-03 0.600000E+02 0.504399E-01
0.341719E-03 0.620000E+02 0.497499E-01
0.341719E-03 0.640000E+02 0.496582E-01
0.341719E-03 0.660000E+02 0.561932E-01
0.341719E-03 0.680000E+02 0.623476E-01
0.341719E-03 0.700000E+02 0.641938E-01
0.341719E-03 0.720000E+02 0.622125E-01
0.341719E-03 0.740000E+02 0.569912E-01
0.341719E-03 0.760000E+02 0.489878E-01
0.341719E-03 0.780000E+02 0.384138E-01
0.341719E-03 0.800000E+02 0.252696E-01
0.341719E-03 0.820000E+02 0.952264E-02
0.341719E-03 0.840000E+02 0.219756E-01
0.341719E-03 0.860000E+02 -.108997E+01
0.341719E-03 0.880000E+02 0.308450E-01
0.341719E-03 0.900000E+02 0.269778E-01
0.341719E-03 0.920000E+02 0.180549E-01
0.341719E-03 0.940000E+02 0.332966E-01
0.341719E-03 0.960000E+02 0.426064E-01
0.341719E-03 0.980000E+02 0.493955E-01
0.341719E-03 0.100000E+03 0.542370E-01
0.341719E-03 0.102000E+03 0.573134E-01
0.341719E-03 0.104000E+03 0.587267E-01
0.341719E-03 0.106000E+03 0.585910E-01
0.384434E-03 0.180000E+02 0.483687E-01
0.384434E-03 0.200000E+02 -.190907E-01
0.384434E-03 0.220000E+02 0.441416E-01
0.384434E-03 0.240000E+02 0.648828E-01
0.384434E-03 0.260000E+02 0.574767E-01
0.384434E-03 0.280000E+02 0.170824E-01
0.384434E-03 0.300000E+02 0.716968E-01
0.384434E-03 0.320000E+02 0.871586E-01
0.384434E-03 0.340000E+02 0.816451E-01
0.384434E-03 0.360000E+02 0.610222E-01
0.384434E-03 0.380000E+02 0.316716E-01
0.384434E-03 0.400000E+02 0.751770E-02
0.384434E-03 0.420000E+02 0.333221E-01
0.384434E-03 0.440000E+02 0.404265E-01
0.384434E-03 0.460000E+02 0.375739E-01
0.384434E-03 0.480000E+02 0.257445E-01
0.384434E-03 0.500000E+02 0.194256E-02
0.384434E-03 0.520000E+02 0.319864E-01
0.384434E-03 0.540000E+02 0.464755E-01
0.384434E-03 0.560000E+02 0.509927E-01
0.384434E-03 0.580000E+02 0.488738E-01
0.384434E-03 0.600000E+02 0.461525E-01
0.384434E-03 0.620000E+02 0.454262E-01
0.384434E-03 0.640000E+02 0.452293E-01
0.384434E-03 0.660000E+02 0.511761E-01
0.384434E-03 0.680000E+02 0.567296E-01
0.384434E-03 0.700000E+02 0.583413E-01
0.384434E-03 0.720000E+02 0.564581E-01
0.384434E-03 0.740000E+02 0.516345E-01
0.384434E-03 0.760000E+02 0.442754E-01
0.384434E-03 0.780000E+02 0.345635E-01
0.384434E-03 0.800000E+02 0.224754E-01
0.384434E-03 0.820000E+02 0.796273E-02
0.384434E-03 0.840000E+02 0.198056E-01
0.384434E-03 0.860000E+02 0.257407E-01
0.384434E-03 0.880000E+02 0.292024E-01
0.384434E-03 0.900000E+02 0.253537E-01
0.384434E-03 0.920000E+02 0.127447E-01
0.384434E-03 0.940000E+02 0.305086E-01
0.384434E-03 0.960000E+02 0.410882E-01
0.384434E-03 0.980000E+02 0.445549E-01
0.384434E-03 0.100000E+03 0.491109E-01
0.384434E-03 0.102000E+03 0.520620E-01
0.384434E-03 0.104000E+03 0.534900E-01
0.384434E-03 0.106000E+03 0.534673E-01
0.432488E-03 0.180000E+02 0.444402E-01
0.432488E-03 0.200000E+02 -.176062E-01
0.432488E-03 0.220000E+02 0.404475E-01
0.432488E-03 0.240000E+02 0.597240E-01
0.432488E-03 0.260000E+02 0.528815E-01
0.432488E-03 0.280000E+02 0.159250E-01
0.432488E-03 0.300000E+02 0.658231E-01
0.432488E-03 0.320000E+02 0.798327E-01
0.432488E-03 0.340000E+02 0.746426E-01
0.432488E-03 0.360000E+02 0.556013E-01
0.432488E-03 0.380000E+02 0.287815E-01
0.432488E-03 0.400000E+02 0.683874E-02
0.432488E-03 0.420000E+02 0.304883E-01
0.432488E-03 0.440000E+02 0.371556E-01
0.432488E-03 0.460000E+02 0.347107E-01
0.432488E-03 0.480000E+02 0.238601E-01
0.432488E-03 0.500000E+02 0.202741E-02
0.432488E-03 0.520000E+02 0.294284E-01
0.432488E-03 0.540000E+02 0.425651E-01
0.432488E-03 0.560000E+02 0.465725E-01
0.432488E-03 0.580000E+02 0.445521E-01
0.432488E-03 0.600000E+02 0.421283E-01
