     150     170     230    -200   -1000      30      40    -200       0    1000      70      20      10
     150     170     210    -600       0      30      45    -100    1000   -2000      70      20      10
     150     170     210    -600       0      30      45    -100    1000   -2000      70      20      40
     150     170     210    -600       0      30      45    -100    1000   -2000      70      20      70
     150     170     210    -600       0      30      45    -100    1000   -2000      70      20     100
     150     170     210    -600       0      30      45    -100    1000   -1000      70      20      10
     150     170     210    -600       0      30      45    -100    1000   -1000      70      20      40
     150     170     210    -600       0      30      45    -100    1000   -1000      70      20      70
     150     170     210    -600       0      30      45    -100    1000   -1000      70      20     100
     150     170     210    -600       0      30      45    -100    1000       0      70      20      10
     150     170     210    -600       0      30      45    -100    1000       0      70      20      40
     150     170     210    -600       0      30      45    -100    1000       0      70      20      70
     150     170     210    -600       0      30      45    -100    1000       0      70      20     100
     150     170     210    -600       0      30      45    -100    1000    1000      70      20      10
     150     170     210    -600       0      30      45    -100    1000    1000      70      20      40
     150     170     210    -600       0      30      45    -100    1000    1000      70      20      70
     150     170     210    -600       0      30      45    -100    1000    1000      70      20     100
     150     170     210    -200       0      30      45    -100     500   -2000      70      20      10
     150     170     210    -200       0      30      45    -100     500   -2000      70      20      40
     150     170     210    -200       0      30      45    -100     500   -2000      70      20      70
     150     170     210    -200       0      30      45    -100     500   -2000      70      20     100
     160     170     210    -600       0      31      40    -200     500       0      60      20      10
     160     170     210    -600       0      31      40    -200     500    3000      70      20      10
     160     170     210    -600       0      31      40    -200     500    5000      80      20      10
     160     170     210    -600       0      31      40    -200     500    5000      80      20      40
     160     170     230    -200   -1000      31      40    -200       0       0      70      20      10
     160     170     230    -200   -1000      31      40    -200       0       0      80      20      10
     160     170     230    -200   -1000      31      40    -200       0    1000      70      10      10
     160     170     230    -200   -1000      31      40    -200       0    1000      70      20      10
     160     170     250    -200   -1000      31      40    -200     500   -1000      70      20      10
     160     170     250    -200   -1000      31      40    -200     500   -1000      70      20      40
     160     170     250    -200   -1000      31      40    -200     500   -1000      70      20      70
     160     170     250    -200   -1000      31      40    -200     500   -1000      70      20     100
     160     170     250    -200   -1000      31      40    -200     500   -1000      80      20      10
     160     170     250    -200   -1000      31      40    -200     500   -1000      80      20      40
     160     170     250    -200   -1000      31      40    -200     500   -1000      80      20      70
     160     170     250    -200   -1000      31      40    -200     500       0      80      20      10
     160     170     250    -200   -1000      31      40    -200     500       0      80      20      40
     160     170     250    -200   -1000      31      40    -200     500       0      80      20      70
     160     170     250    -200   -1000      31      40    -200     500       0      80      20     100
     160     170     250    -200   -1000      31      40    -200     500    1000      80      20      10
     150     160     190    -600       0      31      45    -200       0    5000      80      10      10
     150     160     190    -600       0      31      45    -200       0    5000      80      20      10
     150     170     190    -600       0      31      45    -200       0    4000      80      10      10
     150     170     190    -600       0      31      45    -200       0    4000      80      20      10
     150     170     190    -600       0      31      45    -200       0    5000      80      10      10
     150     170     190    -600       0      31      45    -200       0    5000      80      20      10
     150     170     190    -600       0      31      45    -100    1000   -2000      70      10      10
     150     170     190    -600       0      31      45    -100    1000   -2000      70      10      40
     150     170     190    -600       0      31      45    -100    1000   -2000      70      10      70
     150     170     190    -600       0      31      45    -100    1000   -2000      70      10     100
     150     170     190    -600       0      31      45    -100    1000   -2000      70      20      40
     150     170     190    -600       0      31      45    -100    1000   -2000      70      20      70
     150     170     190    -600       0      31      45    -100    1000   -2000      70      20     100
     150     170     190    -600       0      31      45    -100    1000   -2000      80      10      10
     150     170     190    -600       0      31      45    -100    1000   -2000      80      10      40
     150     170     190    -600       0      31      45    -100    1000   -2000      80      10      70
     150     170     190    -600       0      31      45    -100    1000   -2000      80      10     100
     150     170     190    -600       0      31      45    -100    1000   -2000      80      20      10
     150     170     190    -600       0      31      45    -100    1000   -2000      80      20      40
     150     170     190    -600       0      31      45    -100    1000   -2000      80      20      70
     150     170     190    -600       0      31      45    -100    1000   -2000      80      20     100
     150     170     190    -600       0      31      45    -100    1000   -1000      70      10      10
     150     170     190    -600       0      31      45    -100    1000   -1000      70      10      40
     150     170     190    -600       0      31      45    -100    1000   -1000      70      10      70
     150     170     190    -600       0      31      45    -100    1000   -1000      70      10     100
     150     170     190    -600       0      31      45    -100    1000   -1000      70      20      70
     150     170     190    -600       0      31      45    -100    1000   -1000      70      20     100
     150     170     190    -600       0      31      45    -100    1000   -1000      80      10      10
     150     170     190    -600       0      31      45    -100    1000   -1000      80      10      40
     150     170     190    -600       0      31      45    -100    1000   -1000      80      10      70
     150     170     190    -600       0      31      45    -100    1000   -1000      80      10     100
     150     170     190    -600       0      31      45    -100    1000   -1000      80      20      10
     150     170     190    -600       0      31      45    -100    1000   -1000      80      20      40
     150     170     190    -600       0      31      45    -100    1000   -1000      80      20      70
     150     170     190    -600       0      31      45    -100    1000   -1000      80      20     100
     150     170     190    -600       0      31      45    -100    1000       0      70      10      40
     150     170     190    -600       0      31      45    -100    1000       0      70      10      70
     150     170     190    -600       0      31      45    -100    1000       0      70      10     100
     150     170     190    -600       0      31      45    -100    1000       0      80      10      10
     150     170     190    -600       0      31      45    -100    1000       0      80      10      40
     150     170     190    -600       0      31      45    -100    1000       0      80      10      70
     150     170     190    -600       0      31      45    -100    1000       0      80      10     100
     150     170     190    -600       0      31      45    -100    1000       0      80      20      40
     150     170     190    -600       0      31      45    -100    1000       0      80      20      70
     150     170     190    -600       0      31      45    -100    1000       0      80      20     100
     150     170     190    -600       0      31      45    -100    1000    1000      80      10      10
     150     170     190    -600       0      31      45    -100    1000    1000      80      10      40
     150     170     190    -600       0      31      45    -100    1000    1000      80      10      70
     150     170     190    -600       0      31      45    -100    1000    1000      80      10     100
     150     170     190    -600       0      31      45    -100    1500    4000      80      10      10
     150     170     190    -600       0      31      45    -100    1500    4000      80      10      40
     150     170     190    -600       0      31      45    -100    1500    4000      80      10      70
     150     170     190    -600       0      31      45    -100    1500    4000      80      10     100
     150     170     190    -600    1000      31      45    -100    1000   -3000      60      10      40
     150     170     190    -600    1000      31      45    -100    1000   -3000      60      10      70
     150     170     190    -600    1000      31      45    -100    1000   -3000      60      10     100
     150     170     190    -200       0      31      45    -100     500   -2000      80      10      10
     150     170     190    -200       0      31      45    -100     500   -2000      80      10      40
     150     170     190    -200       0      31      45    -100     500   -2000      80      10      70
     150     170     190    -200       0      31      45    -100     500   -2000      80      10     100
     150     170     190    -200       0      31      45    -100     500   -2000      80      20      40
     150     170     190    -200       0      31      45    -100     500   -2000      80      20      70
     150     170     190    -200       0      31      45    -100     500   -2000      80      20     100
     150     170     210    -600       0      31      45    -200       0    3000      70      20      10
     150     170     210    -600       0      31      45    -200     500    3000      70      10      10
     150     170     210    -600       0      31      45    -200     500    3000      80      10      10
     150     170     210    -600       0      31      45    -200     500    3000      80      10      40
     150     170     210    -600       0      31      45    -200     500    3000      80      10      70
     150     170     210    -600       0      31      45    -200     500    3000      80      10     100
     150     170     210    -600       0      31      45    -200     500    3000      80      20      10
     150     170     210    -600       0      31      45    -200     500    3000      80      20      40
     150     170     210    -600       0      31      45    -200     500    3000      80      20      70
     150     170     210    -600       0      31      45    -200     500    3000      80      20     100
     150     170     210    -600       0      31      45    -200     500    4000      80      10      10
     150     170     210    -600       0      31      45    -200     500    4000      80      10      40
     150     170     210    -600       0      31      45    -200     500    4000      80      10      70
     150     170     210    -600       0      31      45    -200     500    4000      80      10     100
     150     170     210    -600       0      31      45    -200     500    4000      80      20      10
     150     170     210    -600       0      31      45    -200     500    4000      80      20      40
     150     170     210    -600       0      31      45    -200     500    4000      80      20      70
     150     170     210    -600       0      31      45    -200     500    4000      80      20     100
     150     170     210    -600       0      31      45    -200     500    5000      80      10      10
     150     170     210    -600       0      31      45    -200     500    5000      80      10      40
     150     170     210    -600       0      31      45    -200     500    5000      80      10      70
     150     170     210    -600       0      31      45    -200     500    5000      80      10     100
     150     170     210    -600       0      31      45    -200     500    5000      80      20      10
     150     170     210    -600       0      31      45    -200     500    5000      80      20      40
     150     170     210    -600       0      31      45    -200     500    5000      80      20      70
     150     170     210    -600       0      31      45    -200     500    5000      80      20     100
     150     170     210    -600       0      31      45    -100    1500       0      80      10      10
     150     170     210    -600       0      31      45    -100    1500       0      80      10      40
     150     170     210    -600       0      31      45    -100    1500       0      80      10      70
     150     170     210    -600       0      31      45    -100    1500       0      80      10     100
     150     170     210    -600       0      31      45    -100    1500    1000      70      10      10
     150     170     210    -600       0      31      45    -100    1500    1000      70      10      40
     150     170     210    -600       0      31      45    -100    1500    1000      70      10      70
     150     170     210    -600       0      31      45    -100    1500    1000      70      10     100
     150     170     210    -600       0      31      45    -100    1500    1000      70      20      10
     150     170     210    -600       0      31      45    -100    1500    1000      70      20      40
     150     170     210    -600       0      31      45    -100    1500    1000      70      20      70
     150     170     210    -600       0      31      45    -100    1500    1000      70      20     100
     150     170     210    -600       0      31      45    -100    1500    1000      80      10      10
     150     170     210    -600       0      31      45    -100    1500    1000      80      10      40
     150     170     210    -600       0      31      45    -100    1500    1000      80      10      70
     150     170     210    -600       0      31      45    -100    1500    1000      80      10     100
     150     170     210    -600       0      31      45    -100    1500    1000      80      20      10
     150     170     210    -600       0      31      45    -100    1500    1000      80      20      40
     150     170     210    -600       0      31      45    -100    1500    1000      80      20      70
     150     170     210    -600       0      31      45    -100    1500    1000      80      20     100
     150     170     210    -600       0      31      45    -100    1500    2000      70      10      10
     150     170     210    -600       0      31      45    -100    1500    2000      70      10      40
     150     170     210    -600       0      31      45    -100    1500    2000      70      10      70
     150     170     210    -600       0      31      45    -100    1500    2000      70      10     100
     150     170     210    -600       0      31      45    -100    1500    2000      70      20      40
     150     170     210    -600       0      31      45    -100    1500    2000      70      20      70
     150     170     210    -600       0      31      45    -100    1500    2000      70      20     100
     150     170     210    -600       0      31      45    -100    1500    2000      80      10      10
     150     170     210    -600       0      31      45    -100    1500    2000      80      10      40
     150     170     210    -600       0      31      45    -100    1500    2000      80      10      70
     150     170     210    -600       0      31      45    -100    1500    2000      80      10     100
     150     170     210    -600       0      31      45    -100    1500    2000      80      20      10
     150     170     210    -600       0      31      45    -100    1500    2000      80      20      40
     150     170     210    -600       0      31      45    -100    1500    2000      80      20      70
     150     170     210    -600       0      31      45    -100    1500    2000      80      20     100
     150     170     210    -600       0      31      45    -100    1500    3000      80      10      10
     150     170     210    -600       0      31      45    -100    1500    3000      80      10      40
     150     170     210    -600       0      31      45    -100    1500    3000      80      10      70
     150     170     210    -600       0      31      45    -100    1500    3000      80      10     100
     150     170     210    -600       0      31      45    -100    1500    3000      80      20      10
     150     170     210    -600       0      31      45    -100    1500    3000      80      20      40
     150     170     210    -600       0      31      45    -100    1500    3000      80      20      70
     150     170     210    -600       0      31      45    -100    1500    3000      80      20     100
     150     170     210    -600       0      31      45    -100    1500    4000      80      10      10
     150     170     210    -600       0      31      45    -100    1500    4000      80      10      40
     150     170     210    -600       0      31      45    -100    1500    4000      80      10      70
     150     170     210    -600       0      31      45    -100    1500    4000      80      10     100
     150     170     210    -600       0      31      45    -100    1500    4000      80      20      40
     150     170     210    -600       0      31      45    -100    1500    4000      80      20      70
     150     170     210    -600       0      31      45    -100    1500    4000      80      20     100
     150     170     210    -600       0      31      45    -100    1500    5000      80      10      40
     150     170     210    -600       0      31      45    -100    1500    5000      80      10      70
     150     170     210    -600       0      31      45    -100    1500    5000      80      10     100
     160     170     210    -600       0      31      45    -100    1000   -2000      70      20      10
     160     170     210    -600       0      31      45    -100    1000   -2000      70      20      40
     160     170     210    -600       0      31      45    -100    1000   -1000      70      20      10
     160     170     210    -600       0      31      45    -100    1000   -1000      70      20      40
     160     170     210    -600       0      31      45    -100    1000       0      70      20      10
     160     170     210    -600       0      31      45    -100    1000       0      70      20      40
     160     170     210    -600       0      31      45    -100    1000    1000      70      20      10
     160     170     210    -600       0      31      45    -100    1000    1000      70      20      40
     150     170     230    -200   -1000      31      45    -200       0       0      70      20      10
     150     170     230    -200   -1000      31      45    -200       0       0      80      10      10
     150     170     230    -200   -1000      31      45    -200       0       0      80      20      10
     150     170     230    -200   -1000      31      45    -200       0    1000      70      10      10
     150     170     230    -200   -1000      31      45    -200       0    1000      70      20      10
     150     170     190    -600       0      31      50    -100     500   -1000      80      10      10
     150     170     190    -600       0      31      50    -100     500   -1000      80      10      40
     150     170     190    -600       0      31      50    -100     500   -1000      80      10      70
     150     170     190    -600       0      31      50    -100     500   -1000      80      10     100
     150     170     190    -600       0      31      50    -100     500       0      80      10      10
     150     170     190    -600       0      31      50    -100     500       0      80      10      40
     150     170     190    -600       0      31      50    -100     500       0      80      10      70
     150     170     190    -600       0      31      50    -100     500       0      80      10     100
     160     170     210    -600       0      32      45    -200       0    3000      70      20      10
     160     170     210    -600       0      32      45    -200     500    3000      70      10      10
     160     170     210    -600       0      32      45    -200     500    3000      80      10      10
     160     170     210    -600       0      32      45    -200     500    3000      80      10      40
     160     170     210    -600       0      32      45    -200     500    3000      80      20      10
     160     170     210    -600       0      32      45    -200     500    3000      80      20      40
     160     170     210    -600       0      32      45    -200     500    4000      80      10      10
     160     170     210    -600       0      32      45    -200     500    4000      80      10      40
     160     170     210    -600       0      32      45    -200     500    4000      80      20      10
     160     170     210    -600       0      32      45    -200     500    4000      80      20      40
     160     170     210    -600       0      32      45    -200     500    5000      80      10      10
     160     170     210    -600       0      32      45    -200     500    5000      80      10      40
     160     170     210    -600       0      32      45    -200     500    5000      80      20      10
     160     170     210    -600       0      32      45    -200     500    5000      80      20      40
     160     170     210    -600       0      32      45    -100    1500       0      80      10      10
     160     170     210    -600       0      32      45    -100    1500       0      80      10      40
     160     170     210    -600       0      32      45    -100    1500    1000      70      10      10
     160     170     210    -600       0      32      45    -100    1500    1000      70      10      40
     160     170     210    -600       0      32      45    -100    1500    1000      70      20      10
     160     170     210    -600       0      32      45    -100    1500    1000      70      20      40
     160     170     210    -600       0      32      45    -100    1500    1000      80      10      10
     160     170     210    -600       0      32      45    -100    1500    1000      80      10      40
     160     170     210    -600       0      32      45    -100    1500    1000      80      20      10
     160     170     210    -600       0      32      45    -100    1500    1000      80      20      40
     160     170     210    -600       0      32      45    -100    1500    2000      70      10      10
     160     170     210    -600       0      32      45    -100    1500    2000      70      10      40
     160     170     210    -600       0      32      45    -100    1500    2000      70      20      40
     160     170     210    -600       0      32      45    -100    1500    2000      80      10      10
     160     170     210    -600       0      32      45    -100    1500    2000      80      10      40
     160     170     210    -600       0      32      45    -100    1500    2000      80      20      10
     160     170     210    -600       0      32      45    -100    1500    2000      80      20      40
     160     170     210    -600       0      32      45    -100    1500    3000      80      10      10
     160     170     210    -600       0      32      45    -100    1500    3000      80      10      40
     160     170     210    -600       0      32      45    -100    1500    3000      80      20      10
     160     170     210    -600       0      32      45    -100    1500    3000      80      20      40
     160     170     210    -600       0      32      45    -100    1500    4000      80      10      10
     160     170     210    -600       0      32      45    -100    1500    4000      80      10      40
     160     170     210    -600       0      32      45    -100    1500    4000      80      20      40
     160     170     210    -600       0      32      45    -100    1500    5000      80      10      40
     160     170     230    -200   -1000      32      45    -200       0       0      70      20      10
     160     170     230    -200   -1000      32      45    -200       0       0      80      10      10
     160     170     230    -200   -1000      32      45    -200       0       0      80      20      10
     160     170     230    -200   -1000      32      45    -200       0    1000      70      10      10
     160     170     230    -200   -1000      32      45    -200       0    1000      70      20      10
     160     170     250    -200   -1000      32      45    -200       0       0      70      10      10
     160     170     250    -200   -1000      32      45    -200       0       0      70      20      10
     160     170     250    -200   -1000      32      45    -200       0       0      80      10      10
     160     170     250    -200   -1000      32      45    -200       0       0      80      20      10
     160     170     250    -200   -1000      32      45    -200       0    1000      60      10      40
     160     170     250    -200   -1000      32      45    -200       0    1000      60      10      70
     160     170     250    -200   -1000      32      45    -200       0    1000      60      10     100
     160     170     250    -200   -1000      32      45    -200       0    1000      70      10      10
     160     170     250    -200   -1000      32      45    -200       0    1000      70      20      10
     160     170     270     200   -2000      32      45    -200       0       0      80      20      10
     150     170     190    -600       0      32      50    -200       0    5000      80      10      10
     150     170     210    -600       0      32      50    -200       0    3000      70      10      10
     150     170     210    -600       0      32      50    -200       0    3000      70      20      10
     150     170     210    -600       0      32      50    -200       0    4000      70      10      10
     150     170     210    -600       0      32      50    -200       0    4000      70      20      10
     150     170     210    -600       0      32      50    -200       0    5000      80      10      10
     150     170     210    -600       0      32      50    -200       0    5000      80      20      10
     160     170     210    -600       0      33      50    -200       0    3000      70      10      10
     160     170     210    -600       0      33      50    -200       0    3000      70      20      10
     160     170     210    -600       0      33      50    -200       0    4000      70      10      10
     160     170     210    -600       0      33      50    -200       0    4000      70      20      10
     160     170     210    -600       0      33      50    -200       0    5000      70      10      10
     160     170     210    -600       0      33      50    -200       0    5000      80      10      10
     160     170     210    -600       0      33      50    -200       0    5000      80      20      10
     160     170     250    -200   -1000      33      50    -200       0       0      80      10      10
