-16 0.17 210 -600 0 31 40 -200 500 5000 0.8 0.2 4
-16 0.17 230 -200 -1000 31 40 -200 0 0 0.7 0.2 1
-16 0.17 230 -200 -1000 31 40 -200 0 0 0.8 0.2 1
-16 0.17 230 -200 -1000 31 40 -200 0 1000 0.7 0.1 1
-16 0.17 230 -200 -1000 31 40 -200 0 1000 0.7 0.2 1
-16 0.17 250 -200 -1000 31 40 -200 500 -1000 0.7 0.2 1
-16 0.17 250 -200 -1000 31 40 -200 500 -1000 0.7 0.2 4
-16 0.17 250 -200 -1000 31 40 -200 500 -1000 0.7 0.2 7
-16 0.17 250 -200 -1000 31 40 -200 500 -1000 0.7 0.2 10
-16 0.17 250 -200 -1000 31 40 -200 500 -1000 0.8 0.2 1
-16 0.17 250 -200 -1000 31 40 -200 500 -1000 0.8 0.2 4
-16 0.17 250 -200 -1000 31 40 -200 500 -1000 0.8 0.2 7
-16 0.17 250 -200 -1000 31 40 -200 500 0 0.8 0.2 1
-16 0.17 250 -200 -1000 31 40 -200 500 0 0.8 0.2 4
-16 0.17 250 -200 -1000 31 40 -200 500 0 0.8 0.2 7
-16 0.17 250 -200 -1000 31 40 -200 500 0 0.8 0.2 10
-16 0.17 250 -200 -1000 31 40 -200 500 1000 0.8 0.2 1
-15 0.16 190 -600 0 31 45 -200 0 5000 0.8 0.1 1
-15 0.16 190 -600 0 31 45 -200 0 5000 0.8 0.2 1
-15 0.17 190 -600 0 31 45 -200 0 4000 0.8 0.1 1
-15 0.17 190 -600 0 31 45 -200 0 4000 0.8 0.2 1
-15 0.17 190 -600 0 31 45 -200 0 5000 0.8 0.1 1
-15 0.17 190 -600 0 31 45 -200 0 5000 0.8 0.2 1
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.7 0.1 1
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.7 0.1 4
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.7 0.1 7
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.7 0.1 10
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.7 0.2 4
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.7 0.2 7
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.7 0.2 10
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.8 0.1 1
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.8 0.1 4
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.8 0.1 7
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.8 0.1 10
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.8 0.2 1
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.8 0.2 4
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.8 0.2 7
-15 0.17 190 -600 0 31 45 -100 1000 -2000 0.8 0.2 10
-15 0.17 190 -600 0 31 45 -100 1000 -1000 0.7 0.1 1
-15 0.17 190 -600 0 31 45 -100 1000 -1000 0.7 0.1 4
-15 0.17 190 -600 0 31 45 -100 1000 -1000 0.7 0.1 7
-15 0.17 190 -600 0 31 45 -100 1000 -1000 0.7 0.1 10
-15 0.17 190 -600 0 31 45 -100 1000 -1000 0.7 0.2 7
-15 0.17 190 -600 0 31 45 -100 1000 -1000 0.7 0.2 10
-15 0.17 190 -600 0 31 45 -100 1000 -1000 0.8 0.1 1
-15 0.17 190 -600 0 31 45 -100 1000 -1000 0.8 0.1 4
-15 0.17 190 -600 0 31 45 -100 1000 -1000 0.8 0.1 7
-15 0.17 190 -600 0 31 45 -100 1000 -1000 0.8 0.1 10
-15 0.17 190 -600 0 31 45 -100 1000 -1000 0.8 0.2 1
-15 0.17 190 -600 0 31 45 -100 1000 -1000 0.8 0.2 4
-15 0.17 190 -600 0 31 45 -100 1000 -1000 0.8 0.2 7
-15 0.17 190 -600 0 31 45 -100 1000 -1000 0.8 0.2 10
-15 0.17 190 -600 0 31 45 -100 1000 0 0.7 0.1 4
-15 0.17 190 -600 0 31 45 -100 1000 0 0.7 0.1 7
-15 0.17 190 -600 0 31 45 -100 1000 0 0.7 0.1 10
-15 0.17 190 -600 0 31 45 -100 1000 0 0.8 0.1 1
-15 0.17 190 -600 0 31 45 -100 1000 0 0.8 0.1 4
-15 0.17 190 -600 0 31 45 -100 1000 0 0.8 0.1 7
-15 0.17 190 -600 0 31 45 -100 1000 0 0.8 0.1 10
-15 0.17 190 -600 0 31 45 -100 1000 0 0.8 0.2 4
-15 0.17 190 -600 0 31 45 -100 1000 0 0.8 0.2 7
-15 0.17 190 -600 0 31 45 -100 1000 0 0.8 0.2 10
-15 0.17 190 -600 0 31 45 -100 1000 1000 0.8 0.1 1
-15 0.17 190 -600 0 31 45 -100 1000 1000 0.8 0.1 4
-15 0.17 190 -600 0 31 45 -100 1000 1000 0.8 0.1 7
-15 0.17 190 -600 0 31 45 -100 1000 1000 0.8 0.1 10
-15 0.17 190 -600 0 31 45 -100 1500 4000 0.8 0.1 1
-15 0.17 190 -600 0 31 45 -100 1500 4000 0.8 0.1 4
-15 0.17 190 -600 0 31 45 -100 1500 4000 0.8 0.1 7
-15 0.17 190 -600 0 31 45 -100 1500 4000 0.8 0.1 10
-15 0.17 190 -600 1000 31 45 -100 1000 -3000 0.6 0.1 4
-15 0.17 190 -600 1000 31 45 -100 1000 -3000 0.6 0.1 7
-15 0.17 190 -600 1000 31 45 -100 1000 -3000 0.6 0.1 10
-15 0.17 190 -200 0 31 45 -100 500 -2000 0.8 0.1 1
-15 0.17 190 -200 0 31 45 -100 500 -2000 0.8 0.1 4
-15 0.17 190 -200 0 31 45 -100 500 -2000 0.8 0.1 7
-15 0.17 190 -200 0 31 45 -100 500 -2000 0.8 0.1 10
-15 0.17 190 -200 0 31 45 -100 500 -2000 0.8 0.2 4
-15 0.17 190 -200 0 31 45 -100 500 -2000 0.8 0.2 7
-15 0.17 190 -200 0 31 45 -100 500 -2000 0.8 0.2 10
-15 0.17 210 -600 0 31 45 -200 0 3000 0.7 0.2 1
-15 0.17 210 -600 0 31 45 -200 500 3000 0.7 0.1 1
-15 0.17 210 -600 0 31 45 -200 500 3000 0.8 0.1 1
-15 0.17 210 -600 0 31 45 -200 500 3000 0.8 0.1 4
-15 0.17 210 -600 0 31 45 -200 500 3000 0.8 0.1 7
-15 0.17 210 -600 0 31 45 -200 500 3000 0.8 0.1 10
-15 0.17 210 -600 0 31 45 -200 500 3000 0.8 0.2 1
-15 0.17 210 -600 0 31 45 -200 500 3000 0.8 0.2 4
-15 0.17 210 -600 0 31 45 -200 500 3000 0.8 0.2 7
-15 0.17 210 -600 0 31 45 -200 500 3000 0.8 0.2 10
-15 0.17 210 -600 0 31 45 -200 500 4000 0.8 0.1 1
-15 0.17 210 -600 0 31 45 -200 500 4000 0.8 0.1 4
-15 0.17 210 -600 0 31 45 -200 500 4000 0.8 0.1 7
-15 0.17 210 -600 0 31 45 -200 500 4000 0.8 0.1 10
-15 0.17 210 -600 0 31 45 -200 500 4000 0.8 0.2 1
-15 0.17 210 -600 0 31 45 -200 500 4000 0.8 0.2 4
-15 0.17 210 -600 0 31 45 -200 500 4000 0.8 0.2 7
-15 0.17 210 -600 0 31 45 -200 500 4000 0.8 0.2 10
-15 0.17 210 -600 0 31 45 -200 500 5000 0.8 0.1 1
-15 0.17 210 -600 0 31 45 -200 500 5000 0.8 0.1 4
-15 0.17 210 -600 0 31 45 -200 500 5000 0.8 0.1 7
-15 0.17 210 -600 0 31 45 -200 500 5000 0.8 0.1 10
-15 0.17 210 -600 0 31 45 -200 500 5000 0.8 0.2 1
-15 0.17 210 -600 0 31 45 -200 500 5000 0.8 0.2 4
-15 0.17 210 -600 0 31 45 -200 500 5000 0.8 0.2 7
-15 0.17 210 -600 0 31 45 -200 500 5000 0.8 0.2 10
-15 0.17 210 -600 0 31 45 -100 1500 0 0.8 0.1 1
-15 0.17 210 -600 0 31 45 -100 1500 0 0.8 0.1 4
-15 0.17 210 -600 0 31 45 -100 1500 0 0.8 0.1 7
-15 0.17 210 -600 0 31 45 -100 1500 0 0.8 0.1 10
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.7 0.1 1
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.7 0.1 4
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.7 0.1 7
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.7 0.1 10
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.7 0.2 1
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.7 0.2 4
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.7 0.2 7
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.7 0.2 10
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.8 0.1 1
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.8 0.1 4
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.8 0.1 7
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.8 0.1 10
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.8 0.2 1
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.8 0.2 4
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.8 0.2 7
-15 0.17 210 -600 0 31 45 -100 1500 1000 0.8 0.2 10
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.7 0.1 1
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.7 0.1 4
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.7 0.1 7
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.7 0.1 10
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.7 0.2 4
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.7 0.2 7
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.7 0.2 10
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.8 0.1 1
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.8 0.1 4
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.8 0.1 7
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.8 0.1 10
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.8 0.2 1
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.8 0.2 4
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.8 0.2 7
-15 0.17 210 -600 0 31 45 -100 1500 2000 0.8 0.2 10
-15 0.17 210 -600 0 31 45 -100 1500 3000 0.8 0.1 1
-15 0.17 210 -600 0 31 45 -100 1500 3000 0.8 0.1 4
-15 0.17 210 -600 0 31 45 -100 1500 3000 0.8 0.1 7
-15 0.17 210 -600 0 31 45 -100 1500 3000 0.8 0.1 10
-15 0.17 210 -600 0 31 45 -100 1500 3000 0.8 0.2 1
-15 0.17 210 -600 0 31 45 -100 1500 3000 0.8 0.2 4
-15 0.17 210 -600 0 31 45 -100 1500 3000 0.8 0.2 7
-15 0.17 210 -600 0 31 45 -100 1500 3000 0.8 0.2 10
-15 0.17 210 -600 0 31 45 -100 1500 4000 0.8 0.1 1
-15 0.17 210 -600 0 31 45 -100 1500 4000 0.8 0.1 4
-15 0.17 210 -600 0 31 45 -100 1500 4000 0.8 0.1 7
-15 0.17 210 -600 0 31 45 -100 1500 4000 0.8 0.1 10
-15 0.17 210 -600 0 31 45 -100 1500 4000 0.8 0.2 4
-15 0.17 210 -600 0 31 45 -100 1500 4000 0.8 0.2 7
-15 0.17 210 -600 0 31 45 -100 1500 4000 0.8 0.2 10
-15 0.17 210 -600 0 31 45 -100 1500 5000 0.8 0.1 4
-15 0.17 210 -600 0 31 45 -100 1500 5000 0.8 0.1 7
-15 0.17 210 -600 0 31 45 -100 1500 5000 0.8 0.1 10
-16 0.17 210 -600 0 31 45 -100 1000 -2000 0.7 0.2 1
-16 0.17 210 -600 0 31 45 -100 1000 -2000 0.7 0.2 4
-16 0.17 210 -600 0 31 45 -100 1000 -1000 0.7 0.2 1
-16 0.17 210 -600 0 31 45 -100 1000 -1000 0.7 0.2 4
-16 0.17 210 -600 0 31 45 -100 1000 0 0.7 0.2 1
-16 0.17 210 -600 0 31 45 -100 1000 0 0.7 0.2 4
-16 0.17 210 -600 0 31 45 -100 1000 1000 0.7 0.2 1
-16 0.17 210 -600 0 31 45 -100 1000 1000 0.7 0.2 4
-15 0.17 230 -200 -1000 31 45 -200 0 0 0.7 0.2 1
-15 0.17 230 -200 -1000 31 45 -200 0 0 0.8 0.1 1
-15 0.17 230 -200 -1000 31 45 -200 0 0 0.8 0.2 1
-15 0.17 230 -200 -1000 31 45 -200 0 1000 0.7 0.1 1
-15 0.17 230 -200 -1000 31 45 -200 0 1000 0.7 0.2 1
-15 0.17 190 -600 0 31 50 -100 500 -1000 0.8 0.1 1
-15 0.17 190 -600 0 31 50 -100 500 -1000 0.8 0.1 4
-15 0.17 190 -600 0 31 50 -100 500 -1000 0.8 0.1 7
-15 0.17 190 -600 0 31 50 -100 500 -1000 0.8 0.1 10
-15 0.17 190 -600 0 31 50 -100 500 0 0.8 0.1 1
-15 0.17 190 -600 0 31 50 -100 500 0 0.8 0.1 4
-15 0.17 190 -600 0 31 50 -100 500 0 0.8 0.1 7
-15 0.17 190 -600 0 31 50 -100 500 0 0.8 0.1 10
-16 0.17 210 -600 0 32 45 -200 0 3000 0.7 0.2 1
-16 0.17 210 -600 0 32 45 -200 500 3000 0.7 0.1 1
-16 0.17 210 -600 0 32 45 -200 500 3000 0.8 0.1 1
-16 0.17 210 -600 0 32 45 -200 500 3000 0.8 0.1 4
-16 0.17 210 -600 0 32 45 -200 500 3000 0.8 0.2 1
-16 0.17 210 -600 0 32 45 -200 500 3000 0.8 0.2 4
-16 0.17 210 -600 0 32 45 -200 500 4000 0.8 0.1 1
-16 0.17 210 -600 0 32 45 -200 500 4000 0.8 0.1 4
-16 0.17 210 -600 0 32 45 -200 500 4000 0.8 0.2 1
-16 0.17 210 -600 0 32 45 -200 500 4000 0.8 0.2 4
-16 0.17 210 -600 0 32 45 -200 500 5000 0.8 0.1 1
-16 0.17 210 -600 0 32 45 -200 500 5000 0.8 0.1 4
-16 0.17 210 -600 0 32 45 -200 500 5000 0.8 0.2 1
-16 0.17 210 -600 0 32 45 -200 500 5000 0.8 0.2 4
-16 0.17 210 -600 0 32 45 -100 1500 0 0.8 0.1 1
-16 0.17 210 -600 0 32 45 -100 1500 0 0.8 0.1 4
-16 0.17 210 -600 0 32 45 -100 1500 1000 0.7 0.1 1
-16 0.17 210 -600 0 32 45 -100 1500 1000 0.7 0.1 4
-16 0.17 210 -600 0 32 45 -100 1500 1000 0.7 0.2 1
-16 0.17 210 -600 0 32 45 -100 1500 1000 0.7 0.2 4
-16 0.17 210 -600 0 32 45 -100 1500 1000 0.8 0.1 1
-16 0.17 210 -600 0 32 45 -100 1500 1000 0.8 0.1 4
-16 0.17 210 -600 0 32 45 -100 1500 1000 0.8 0.2 1
-16 0.17 210 -600 0 32 45 -100 1500 1000 0.8 0.2 4
-16 0.17 210 -600 0 32 45 -100 1500 2000 0.7 0.1 1
-16 0.17 210 -600 0 32 45 -100 1500 2000 0.7 0.1 4
-16 0.17 210 -600 0 32 45 -100 1500 2000 0.7 0.2 4
-16 0.17 210 -600 0 32 45 -100 1500 2000 0.8 0.1 1
-16 0.17 210 -600 0 32 45 -100 1500 2000 0.8 0.1 4
-16 0.17 210 -600 0 32 45 -100 1500 2000 0.8 0.2 1
-16 0.17 210 -600 0 32 45 -100 1500 2000 0.8 0.2 4
-16 0.17 210 -600 0 32 45 -100 1500 3000 0.8 0.1 1
-16 0.17 210 -600 0 32 45 -100 1500 3000 0.8 0.1 4
-16 0.17 210 -600 0 32 45 -100 1500 3000 0.8 0.2 1
-16 0.17 210 -600 0 32 45 -100 1500 3000 0.8 0.2 4
-16 0.17 210 -600 0 32 45 -100 1500 4000 0.8 0.1 1
-16 0.17 210 -600 0 32 45 -100 1500 4000 0.8 0.1 4
-16 0.17 210 -600 0 32 45 -100 1500 4000 0.8 0.2 4
-16 0.17 210 -600 0 32 45 -100 1500 5000 0.8 0.1 4
-16 0.17 230 -200 -1000 32 45 -200 0 0 0.7 0.2 1
-16 0.17 230 -200 -1000 32 45 -200 0 0 0.8 0.1 1
-16 0.17 230 -200 -1000 32 45 -200 0 0 0.8 0.2 1
-16 0.17 230 -200 -1000 32 45 -200 0 1000 0.7 0.1 1
-16 0.17 230 -200 -1000 32 45 -200 0 1000 0.7 0.2 1
-16 0.17 250 -200 -1000 32 45 -200 0 0 0.7 0.1 1
-16 0.17 250 -200 -1000 32 45 -200 0 0 0.7 0.2 1
-16 0.17 250 -200 -1000 32 45 -200 0 0 0.8 0.1 1
-16 0.17 250 -200 -1000 32 45 -200 0 0 0.8 0.2 1
-16 0.17 250 -200 -1000 32 45 -200 0 1000 0.6 0.1 4
-16 0.17 250 -200 -1000 32 45 -200 0 1000 0.6 0.1 7
-16 0.17 250 -200 -1000 32 45 -200 0 1000 0.6 0.1 10
-16 0.17 250 -200 -1000 32 45 -200 0 1000 0.7 0.1 1
-16 0.17 250 -200 -1000 32 45 -200 0 1000 0.7 0.2 1
-16 0.17 270 200 -2000 32 45 -200 0 0 0.8 0.2 1
-15 0.17 190 -600 0 32 50 -200 0 5000 0.8 0.1 1
-15 0.17 210 -600 0 32 50 -200 0 3000 0.7 0.1 1
-15 0.17 210 -600 0 32 50 -200 0 3000 0.7 0.2 1
-15 0.17 210 -600 0 32 50 -200 0 4000 0.7 0.1 1
-15 0.17 210 -600 0 32 50 -200 0 4000 0.7 0.2 1
-15 0.17 210 -600 0 32 50 -200 0 5000 0.8 0.1 1
-15 0.17 210 -600 0 32 50 -200 0 5000 0.8 0.2 1
-16 0.17 210 -600 0 33 50 -200 0 3000 0.7 0.1 1
-16 0.17 210 -600 0 33 50 -200 0 3000 0.7 0.2 1
-16 0.17 210 -600 0 33 50 -200 0 4000 0.7 0.1 1
-16 0.17 210 -600 0 33 50 -200 0 4000 0.7 0.2 1
-16 0.17 210 -600 0 33 50 -200 0 5000 0.7 0.1 1
-16 0.17 210 -600 0 33 50 -200 0 5000 0.8 0.1 1
-16 0.17 210 -600 0 33 50 -200 0 5000 0.8 0.2 1
-16 0.17 250 -200 -1000 33 50 -200 0 0 0.8 0.1 1
