0 1 8.07131713
1 0 7.28897061
1 1 13.13572176
1 2 14.94980993
2 1 14.93121793
3 0 28.667
1 3 24.621127
2 2 2.42491561
3 1 25.323189
1 4 32.892444
2 3 11.231233
3 2 11.678886
4 1 37.139
1 5 41.875721
2 4 17.592095
3 3 14.08687895
4 2 18.375033
5 1 47.32
1 6 49.135
2 5 26.073126
3 4 14.90710529
4 3 15.768999
5 2 27.67655
2 6 31.609681
3 5 20.945804
4 4 4.941671
5 3 22.921567
6 2 35.064268
2 7 40.935826
3 6 24.954902
4 5 11.348453
5 4 12.416488
6 3 28.910972
2 8 49.197143
3 7 33.052624
4 6 12.607488
5 5 12.050609
6 4 15.698672
7 3 38.800026
3 8 40.728254
4 7 20.177167
5 6 8.667707
6 5 10.649396
7 4 24.303559
3 9 49.009571
4 8 25.07776
5 7 13.369397
6 6 0.0
7 5 17.338068
8 4 31.914613
3 10 56.980888
4 9 33.659077
5 8 16.561947
6 7 3.12500888
7 6 5.345481
8 5 23.115432
4 10 39.954498
5 9 23.663685
6 8 3.01989278
7 7 2.86341672
8 6 8.007781
9 5 31.964402
4 11 49.825815
5 10 28.958242
6 9 9.873144
7 8 0.10143871
8 7 2.855605
9 6 16.566751
10 5 40.215373
4 12 57.447132
5 11 37.11251
6 10 13.694132
7 9 5.683907
8 8 -4.73700135
9 7 10.680253
10 6 23.986776
5 12 43.716317
6 11 21.031898
7 10 7.870079
8 9 -0.80876348
9 8 1.951702
10 7 16.500447
11 6 35.173214
5 13 51.792634
6 12 24.919264
7 11 13.113168
8 10 -0.7828156
9 9 0.873113
10 8 5.317614
11 7 25.037988
5 14 59.770244
6 13 32.413752
7 12 15.856282
8 11 3.332858
9 10 -1.4874442
10 9 1.75205
11 8 12.92939
12 7 31.828389
5 15 68.45
6 14 37.503563
7 13 21.766496
8 12 3.796172
9 11 -0.017463
10 10 -7.04193055
11 9 6.850604
12 8 17.477692
5 16 77.33
6 15 45.643
7 14 25.231913
8 13 8.062035
9 12 -0.047605
10 11 -5.731776
11 10 -2.184631
12 9 10.90385
13 8 26.99
6 16 53.611197
7 15 31.764801
8 14 9.283033
9 13 2.793373
10 12 -8.024719
11 11 -5.181511
12 10 -0.399933
13 9 18.201
14 8 33.338
6 17 64.171
