13	9	18.1125
13	10	7.28925
13	11	0.705925
13	12	-8.529
13	13	-12.27
13	14	-17.102500000000003
13	15	-16.5425
13	16	-18.145
13	17	-15.389999999999999
13	18	-14.8825
13	19	-10.780000000000001
13	20	-9.00475
13	21	-3.43525
13	22	-0.204875
13	23	5.6471
13	24	9.44575
13	25	16.10675
13	26	20.918
13	27	28.2445
13	28	33.84925
13	29	41.6585
13	30	48.101499999999994
13	31	56.75000000000001
13	32	64.2915
13	33	73.73575
13	34	82.85499999999999
13	35	93.4675
14	8	33.20775
14	9	23.293499999999998
14	10	10.943999999999999
14	11	3.580025
14	12	-7.18925
14	13	-12.465
14	14	-21.0075
14	15	-21.7525
14	16	-24.580000000000002
14	17	-22.59
14	18	-23.737500000000004
14	19	-20.3375
14	20	-20.107499999999998
14	21	-14.934999999999999
14	22	-12.665000000000001
14	23	-7.02
14	24	-4.545249999999999
14	25	1.7711000000000001
14	26	5.1209
14	27	12.3185
14	28	15.987749999999998
14	29	23.406750000000002
14	30	28.878500000000003
14	31	37.15275
14	32	43.36025
14	33	53.00325
14	34	60.61575
14	35	71.49300000000001
14	36	80.219
15	8	45.1755
15	9	33.5625
15	10	20.534
15	11	11.783
15	12	-0.19375
15	13	-6.80775
15	14	-16.635
15	15	-20.447499999999998
15	16	-24.5775
15	17	-23.75
15	18	-25.869999999999997
15	19	-23.8425
15	20	-24.385
15	21	-20.197499999999998
15	22	-18.927500000000002
15	23	-14.6
15	24	-12.8975
15	25	-8.04175
15	26	-5.2465
15	27	0.3827
15	28	4.305075
15	29	10.516
15	30	15.40025
15	31	22.859499999999997
15	32	29.0385
15	33	37.45225000000001
15	34	45.027249999999995
15	35	54.876000000000005
15	36	63.38525
15	37	73.3635
16	8	53.83375
16	9	42.37325
16	10	27.577500000000004
16	11	18.133249999999997
16	12	4.44975
16	13	-3.09925
16	14	-14.17
16	15	-19.4025
16	16	-26.6725
16	17	-26.79
16	18	-29.975
16	19	-28.68
16	20	-30.535
16	21	-27.2875
16	22	-27.044999999999998
16	23	-23.335
16	24	-22.93
16	25	-18.9025
16	26	-17.134999999999998
16	27	-12.17
16	28	-9.632249999999999
16	29	-3.6145
16	30	0.29464999999999997
16	31	7.504700000000001
16	32	12.84275
16	33	21.297250000000002
16	34	27.4605
16	35	37.60275
16	36	44.264500000000005
16	37	54.20075
16	38	61.45249999999999
17	8	69.495
17	9	56.210750000000004
17	10	40.43725
17	11	28.746000000000002
17	12	14.537
17	13	5.393775
17	14	-6.516
17	15	-12.857499999999998
17	16	-21.0425
17	17	-24.4825
17	18	-28.7825
17	19	-28.5675
17	20	-31.225
17	21	-29.075
17	22	-29.762500000000003
17	23	-27.4025
17	24	-27.625
17	25	-24.6275
17	26	-24.085
17	27	-20.27
17	28	-18.645
17	29	-13.8125
17	30	-10.07
17	31	-3.9027499999999997
17	32	1.192575
17	33	8.781649999999999
17	34	14.93225
17	35	23.18175
17	36	30.014499999999998
17	37	38.619
17	38	46.012499999999996
17	39	55.03925
17	40	62.88425000000001
17	41	71.7345
17	42	80.15125
17	43	89.36125
17	44	97.47225
17	45	106.92500000000001
17	46	115.83
17	47	125.13499999999999
18	9	67.04249999999999
18	10	50.2405
18	11	37.9895
18	12	22.130000000000003
18	13	11.84425
18	14	-1.8070000000000002
18	15	-9.08225
18	16	-18.482499999999998
18	17	-22.832500000000003
18	18	-30.4075
18	19	-31.337500000000002
18	20	-35.0325
18	21	-33.4775
18	22	-35.254999999999995
18	23	-33.3275
18	24	-34.792500000000004
18	25	-32.185
18	26	-32.6475
18	27	-29.799999999999997
18	28	-29.5225
18	29	-25.075
18	30	-22.445
18	31	-16.377499999999998
18	32	-12.469999999999999
18	33	-5.1805
18	34	-0.17562500000000006
18	35	7.739525
18	36	13.26725
18	37	21.778
18	38	27.82875
18	39	36.75775
18	40	43.22925
18	41	52.4075
18	42	59.383250000000004
18	43	69.07375
18	44	76.036
18	45	85.89150000000001
18	46	93.35525
18	47	102.8975
18	48	110.6375
19	10	64.3945
19	11	50.58800000000001
19	12	34.45400000000001
19	13	22.39175
19	14	8.167925
19	15	-0.6892499999999999
19	16	-10.855
19	17	-16.3825
19	18	-25.082500000000003
19	19	-28.402499999999996
19	20	-33.834999999999994
19	21	-33.0575
19	22	-35.8025
19	23	-34.87
19	24	-36.975
19	25	-35.625
19	26	-36.8425
19	27	-35.0025
19	28	-35.625
19	29	-31.975
19	30	-29.837500000000002
19	31	-24.897500000000004
19	32	-21.685
19	33	-15.459999999999999
19	34	-10.7575
19	35	-3.7957500000000004
19	36	1.4263250000000003
19	37	8.797049999999999
19	38	14.69875
19	39	22.36675
19	40	28.6985
19	41	37.113
19	42	43.731500000000004
19	43	52.162
19	44	59.06675
19	45	67.25475
19	46	74.75399999999999
19	47	82.92349999999999
19	48	90.80675
19	49	98.965
20	11	61.12025
20	12	43.208
20	13	30.90275
20	14	14.859
20	15	5.313975
20	16	-6.1595
20	17	-12.585
20	18	-22.322499999999998
20	19	-27.0225
20	20	-34.745
20	21	-35.260000000000005
20	22	-38.8775
20	23	-38.879999999999995
20	24	-41.86
20	25	-41.095
20	26	-43.2825
20	27	-42.182500000000005
20	28	-43.8975
20	29	-40.5525
20	30	-39.3775
20	31	-34.9875
20	32	-32.775
20	33	-26.8675
20	34	-23.6
20	35	-16.81
20	36	-12.165000000000001
20	37	-5.22025
20	38	-0.5467000000000001
20	39	6.619949999999999
20	40	11.734750000000002
20	41	19.674
20	42	25.580750000000002
20	43	33.7795
20	44	39.50475
20	45	48.252500000000005
20	46	54.132250000000006
20	47	62.62200000000001
20	48	68.9535
20	49	77.488
20	50	84.094
21	11	74.40275
21	12	56.7315
21	13	44.278
21	14	28.38125
21	15	18.7755
21	16	4.04585
21	17	-3.6345
21	18	-14.095
21	19	-20.09
21	20	-28.81
21	21	-32.155
21	22	-36.8875
21	23	-37.6275
21	24	-41.595
21	25	-41.6575
21	26	-44.589999999999996
21	27	-44.3225
21	28	-46.3375
21	29	-44.105
21	30	-43.2575
21	31	-39.915
21	32	-38.26
21	33	-33.525
21	34	-30.14
21	35	-24.695
21	36	-20.955000000000002
21	37	-14.7975
21	38	-10.51
21	39	-4.213
21	40	0.56305
21	41	7.6446000000000005
21	42	12.963750000000001
21	43	20.1475
21	44	25.805
21	45	33.2
21	46	39.30875
21	47	46.851499999999994
21	48	53.1105
21	49	60.8545
21	50	67.47900000000001
21	51	76.45725
21	52	85.11325
21	53	94.49900000000001
21	54	103.48750000000001
21	55	113.1075
21	56	122.3975
21	57	132.60999999999999
21	58	142.4525
21	59	153.21499999999997
22	12	67.19425
22	13	53.234249999999996
22	14	36.202
22	15	24.8025
22	16	11.258500000000002
22	17	2.4806250000000003
22	18	-8.818999999999999
22	19	-15.844999999999999
22	20	-25.855000000000004
22	21	-30.025
22	22	-37.699999999999996
22	23	-39.3925
22	24	-44.385
22	25	-44.865
22	26	-48.665
22	27	-48.655
22	28	-51.532500000000006
22	29	-49.565
22	30	-49.760000000000005
22	31	-46.6275
22	32	-45.7975
22	33	-41.3925
22	34	-39.535
22	35	-34.1025
22	36	-31.445
22	37	-25.910000000000004
22	38	-22.4475
22	39	-16.27
22	40	-12.532499999999999
22	41	-5.7764999999999995
22	42	-1.7685
22	43	5.2773
22	44	9.911999999999999
22	45	17.396
22	46	22.299500000000002
22	47	29.9525
22	48	35.36775
22	49	43.163250000000005
22	50	48.96525
22	51	58.1125
22	52	65.6395
22	53	75.24650000000001
22	54	83.31074999999998
22	55	93.27625
22	56	101.53500000000001
22	57	111.9775
22	58	120.89000000000001
22	59	132.0875
22	60	141.6725
23	13	66.90775000000001
23	14	49.395
23	15	37.394749999999995
23	16	22.447749999999996
23	17	12.399499999999998
23	18	0.40102499999999996
23	19	-7.5264999999999995
23	20	-18.1075
23	21	-23.8125
23	22	-32.19
23	23	-36.475
23	24	-42.394999999999996
23	25	-43.705
23	26	-48.13
23	27	-48.80500000000001
23	28	-52.1325
23	29	-51.06250000000001
23	30	-51.95
23	31	-49.57
23	32	-49.349999999999994
23	33	-45.8375
23	34	-44.53
23	35	-40.129999999999995
23	36	-37.805
23	37	-33.165
23	38	-30.245
23	39	-25.1975
23	40	-21.7475
23	41	-16.0775
23	42	-12.112499999999999
23	43	-6.191
23	44	-1.7349999999999999
23	45	4.5474499999999995
23	46	9.521525
23	47	16.052999999999997
23	48	21.56375
23	49	28.530750000000005
23	50	34.229
23	51	42.3845
23	52	49.850500000000004
23	53	58.583
23	54	66.61525
23	55	75.77550000000001
23	56	84.2555
23	57	93.78774999999999
23	58	102.865
23	59	112.9675
23	60	122.655
23	61	133.1375
24	14	59.233000000000004
24	15	45.87425
24	16	30.570750000000004
24	17	19.821999999999996
24	18	6.626975
24	19	-2.1665
24	20	-13.5775
24	21	-19.8725
24	22	-29.7825
24	23	-34.845
24	24	-43.1625
24	25	-45.302499999999995
24	26	-50.55
24	27	-51.635000000000005
24	28	-55.6925
24	29	-55.277499999999996
24	30	-56.9425
24	31	-54.9875
24	32	-55.6075
24	33	-52.81
24	34	-52.32
24	35	-48.425
24	36	-47.06
24	37	-42.82749999999999
24	38	-40.870000000000005
24	39	-36.2275
24	40	-33.795
24	41	-28.264999999999997
24	42	-25.15
24	43	-19.224999999999998
24	44	-15.8375
24	45	-9.6105
24	46	-5.7545
24	47	0.849375
24	48	5.2269
24	49	12.333499999999999
24	50	17.16725
24	51	25.347249999999995
24	52	31.839
24	53	40.65275
24	54	47.7395
24	55	57.02825
24	56	64.72225
24	57	74.387
24	58	82.55375000000001
24	59	92.78750000000001
24	60	101.54750000000001
24	61	112.07499999999999
24	62	121.1075
25	15	58.571
25	16	42.97525
25	17	31.004250000000003
25	18	17.34275
25	19	7.341374999999999
25	20	-4.887499999999999
25	21	-12.2625
25	22	-22.2875
25	23	-28.465
25	24	-37.5825
25	25	-41.99
25	26	-48.105
25	27	-50.0975
25	28	-54.705
25	29	-54.955
25	30	-57.39750000000001
25	31	-56.3075
25	32	-57.4175
25	33	-55.4075
25	34	-55.529999999999994
25	35	-52.6425
25	36	-51.730000000000004
25	37	-48.235
25	38	-46.769999999999996
25	39	-43.002500000000005
25	40	-40.972500000000004
25	41	-36.405
25	42	-33.3925
25	43	-28.4925
25	44	-25.2025
25	45	-20.1575
25	46	-16.445
25	47	-10.927499999999998
25	48	-6.690250000000001
25	49	-0.6592499999999999
25	50	4.1429
25	51	11.57175
25	52	17.85575
25	53	25.7945
25	54	32.903
25	55	41.3575
25	56	49.1185
25	57	57.964
25	58	66.21075
25	59	75.628
25	60	84.4425
25	61	94.0795
25	62	103.29249999999999
25	63	112.78
26	16	52.5955
26	17	39.93475
26	18	25.1385
26	19	14.2675
26	20	1.0376750000000001
26	21	-7.1045
26	22	-18.025
26	23	-24.794999999999998
26	24	-34.68
26	25	-40.0675
26	26	-48.3425
26	27	-51.052499999999995
26	28	-56.510000000000005
26	29	-57.3225
26	30	-60.435
26	31	-59.8875
26	32	-61.865
26	33	-60.435
26	34	-61.34
26	35	-58.9675
26	36	-58.935
26	37	-55.83250000000001
26	38	-54.9675
26	39	-51.3675
26	40	-50.052499999999995
26	41	-46.037499999999994
26	42	-43.849999999999994
26	43	-39.18
26	44	-36.91
26	45	-31.917500000000004
26	46	-29.310000000000002
26	47	-23.85
26	48	-20.7125
26	49	-14.7225
26	50	-10.9375
26	51	-3.50525
26	52	1.968175
26	53	9.8605
26	54	16.046
26	55	24.522249999999996
26	56	31.3365
26	57	40.239000000000004
26	58	47.64125
26	59	57.126749999999994
26	60	65.0525
26	61	74.94875
26	62	83.1885
26	63	92.94875
26	64	101.39
27	17	52.2755
27	18	36.83525
27	19	24.92275
27	20	10.885749999999998
27	21	1.9579499999999999
27	22	-9.51025
27	23	-16.94
27	24	-27.5
27	25	-33.525000000000006
27	26	-42.6775
27	27	-47.4675
27	28	-53.865
27	29	-55.405
27	30	-59.1275
27	31	-59.3375
27	32	-62.0075
27	33	-61.150000000000006
27	34	-62.875
27	35	-61.0875
27	36	-61.777499999999996
27	37	-59.5575
27	38	-59.205
27	39	-56.4525
27	40	-55.49250000000001
27	41	-51.9825
27	42	-50.2725
27	43	-46.3625
27	44	-44.44500000000001
27	45	-40.3475
27	46	-37.99249999999999
27	47	-33.504999999999995
27	48	-30.65
27	49	-25.7825
27	50	-22.28
27	51	-15.7375
27	52	-10.14725
27	53	-3.012
27	54	2.9639750000000005
27	55	10.6015
27	56	17.22
27	57	25.34325
27	58	32.707
27	59	41.46525
27	60	49.45675
27	61	58.542500000000004
27	62	66.87100000000001
27	63	76.13000000000001
27	64	84.48374999999999
27	65	93.63649999999998
28	18	45.998
28	19	33.286
28	20	18.049
28	21	8.691674999999998
28	22	-3.69825
28	23	-11.412500000000001
28	24	-22.6425
28	25	-29.512500000000003
28	26	-39.3975
28	27	-45.167500000000004
28	28	-53.6675
28	29	-55.957499999999996
28	30	-60.355000000000004
28	31	-61.1575
28	32	-64.4525
28	33	-64.22
28	34	-66.45249999999999
28	35	-65.4725
28	36	-66.91499999999999
28	37	-65.205
28	38	-65.875
28	39	-63.445
28	40	-63.462500000000006
28	41	-60.095
28	42	-59.16
28	43	-55.6075
28	44	-54.26
28	45	-50.275
28	46	-48.80500000000001
28	47	-44.332499999999996
28	48	-42.485
28	49	-37.815
28	50	-35.4375
28	51	-28.8825
28	52	-24.205
28	53	-17.0525
28	54	-11.862499999999999
28	55	-4.32275
28	56	1.395025
28	57	9.504075
28	58	16.009500000000003
28	59	24.913249999999998
28	60	32.099
28	61	41.2655
28	62	48.729
28	63	58.24125
28	64	65.521
28	65	75.11225
28	66	82.6275
29	19	45.98075000000001
29	20	30.65475
29	21	20.137
29	22	7.387499999999999
29	23	-1.4545000000000001
29	24	-13.192499999999999
29	25	-20.8125
29	26	-31.275
29	27	-37.83
29	28	-47.067499999999995
29	29	-51.122499999999995
29	30	-56.415000000000006
29	31	-57.8025
29	32	-61.8575
29	33	-62.18
29	34	-65.2225
29	35	-64.8175
29	36	-66.89
29	37	-65.84
29	38	-67.08250000000001
29	39	-65.28750000000001
29	40	-65.695
29	41	-63.137499999999996
29	42	-62.72500000000001
29	43	-59.875
29	44	-59.015
29	45	-55.82
29	46	-54.3725
29	47	-50.905
29	48	-49.085
29	49	-45.265
29	50	-42.9675
29	51	-37.295
29	52	-32.725
29	53	-26.480000000000004
29	54	-21.2975
29	55	-14.4125
29	56	-8.88725
29	57	-1.50525
29	58	4.927075
29	59	12.916
29	60	19.845
29	61	28.150249999999996
29	62	35.358000000000004
29	63	43.789
29	64	50.98950000000001
29	65	59.563250000000004
29	66	67.25425
29	67	75.89125
29	68	83.7725
29	69	92.75900000000001
29	70	101.1925
29	71	110.1125
29	72	119.05749999999999
29	73	128.095
29	74	137.35999999999999
29	75	146.74
30	20	40.8395
30	21	29.7305
30	22	16.247500000000002
30	23	6.6533999999999995
30	24	-5.9595
30	25	-14.16
30	26	-25.34
30	27	-32.4725
30	28	-42.357499999999995
30	29	-47.4525
30	30	-54.525000000000006
30	31	-56.65
30	32	-61.3375
30	33	-62.395
30	34	-65.92
30	35	-66.14
30	36	-68.7375
30	37	-68.1575
30	38	-70.03
30	39	-68.655
30	40	-69.82249999999999
30	41	-67.60249999999999
30	42	-68.065
30	43	-65.75500000000001
30	44	-65.725
30	45	-62.769999999999996
30	46	-62.252500000000005
30	47	-58.7075
30	48	-57.7075
30	49	-53.875
30	50	-52.21
30	51	-46.8275
30	52	-43.2625
30	53	-36.945
30	54	-32.675
30	55	-25.7775
30	56	-20.939999999999998
30	57	-13.607499999999998
30	58	-8.11275
30	59	-0.28087500000000004
30	60	5.772925
30	61	13.838249999999999
30	62	20.083750000000002
30	63	28.3035
30	64	34.71925
30	65	43.3405
30	66	50.17524999999999
30	67	58.98825
30	68	65.89349999999999
30	69	74.99324999999999
30	70	82.62125
30	71	91.749
30	72	99.63499999999999
30	73	108.9325
30	74	117.2225
30	75	126.885
30	76	135.2625
31	22	28.7655
31	23	18.34375
31	24	5.263775
31	25	-3.8627499999999997
31	26	-15.464999999999998
31	27	-23.470000000000002
31	28	-33.974999999999994
31	29	-39.615
31	30	-47.3125
31	31	-51.3075
31	32	-56.77
31	33	-58.364999999999995
31	34	-62.614999999999995
31	35	-63.245000000000005
31	36	-66.655
31	37	-66.695
31	38	-69.15
31	39	-68.54499999999999
31	40	-70.2225
31	41	-68.75
31	42	-69.63
31	43	-68.035
31	44	-68.405
31	45	-66.225
31	46	-66.005
31	47	-63.2875
31	48	-62.515
31	49	-59.34
31	50	-57.97
31	51	-53.32
31	52	-49.825
31	53	-44.455
31	54	-40.265
31	55	-34.192499999999995
31	56	-29.4425
31	57	-22.862500000000004
31	58	-17.6875
31	59	-10.5875
31	60	-4.75525
31	61	2.491575
31	62	8.60515
31	63	16.023
31	64	22.4165
31	65	30.2405
31	66	36.91525
31	67	44.90825
31	68	51.8675
31	69	60.24399999999999
31	70	67.625
31	71	76.239
31	72	83.82125
31	73	92.66675000000001
31	74	100.575
31	75	109.55
31	76	117.855
31	77	126.8775
32	22	39.00675
32	23	28.2525
32	24	14.276750000000002
32	25	4.554450000000001
32	26	-8.14375
32	27	-16.54
32	28	-27.792499999999997
32	29	-34.1125
32	30	-42.6075
32	31	-47.42
32	32	-54.522499999999994
32	33	-56.875
32	34	-61.6175
32	35	-62.91
32	36	-66.7125
32	37	-67.425
32	38	-70.405
32	39	-70.3125
32	40	-72.66
32	41	-71.7775
32	42	-73.275
32	43	-72.035
32	44	-73.02
32	45	-71.2925
32	46	-71.7575
32	47	-69.3875
32	48	-69.4075
32	49	-66.4075
32	50	-65.715
32	51	-61.2
32	52	-58.602500000000006
32	53	-53.1725
32	54	-49.9675
32	55	-43.8975
32	56	-40.0275
32	57	-33.515
32	58	-29.085
32	59	-22.205000000000002
32	60	-17.365
32	61	-10.26425
32	62	-4.907
32	63	2.6899
32	64	8.2941
32	65	16.118499999999997
32	66	21.991749999999996
32	67	29.903249999999996
32	68	36.045
32	69	44.40625
32	70	50.931250000000006
32	71	59.374750000000006
32	72	66.25825
32	73	75.2365
32	74	82.33425
32	75	91.27050000000001
32	76	98.745
32	77	107.85000000000001
32	78	115.52
33	24	26.9435
33	25	16.48275
33	26	3.40995
33	27	-5.920249999999999
33	28	-17.5775
33	29	-24.612499999999997
33	30	-33.817499999999995
33	31	-39.2225
33	32	-47.232499999999995
33	33	-51.1725
33	34	-56.805
33	35	-58.737500000000004
33	36	-63.235
33	37	-64.33749999999999
33	38	-67.9675
33	39	-68.36749999999999
33	40	-71.30749999999999
33	41	-70.9975
33	42	-73.14
33	43	-72.47
33	44	-73.9325
33	45	-72.7925
33	46	-73.7325
33	47	-72.10249999999999
33	48	-72.45750000000001
33	49	-70.23499999999999
33	50	-69.7675
33	51	-66.06750000000001
33	52	-63.552499999999995
33	53	-59.0
33	54	-56.01500000000001
33	55	-50.807500000000005
33	56	-47.04
33	57	-41.449999999999996
33	58	-37.1175
33	59	-31.080000000000002
33	60	-26.5625
33	61	-20.2075
33	62	-15.005
33	63	-8.25625
33	64	-2.74375
33	65	4.292375
33	66	10.09425
33	67	17.203
33	68	23.2415
33	69	30.808750000000003
33	70	37.39025
33	71	45.058749999999996
33	72	51.79275
33	73	59.8785
33	74	67.13925
33	75	75.3015
33	76	82.72125
33	77	91.11224999999999
33	78	98.85
33	79	107.31750000000001
33	80	114.875
33	81	123.6525
33	82	131.7575
33	83	141.3075
33	84	150.6525
33	85	160.3875
33	86	170.0575
33	87	180.22000000000003
34	24	37.537000000000006
34	25	26.4185
34	26	12.59375
34	27	2.7348999999999997
34	28	-9.728
34	29	-17.439999999999998
34	30	-27.2575
34	31	-33.4525
34	32	-41.957499999999996
34	33	-46.9875
34	34	-54.26
34	35	-56.9125
34	36	-61.9525
34	37	-63.5975
34	38	-67.7775
34	39	-68.7775
34	40	-72.255
34	41	-72.395
34	42	-75.11500000000001
34	43	-74.9
34	44	-76.875
34	45	-76.1575
34	46	-77.7225
34	47	-76.47749999999999
34	48	-77.51
34	49	-75.61500000000001
34	50	-75.945
34	51	-72.4125
34	52	-70.7325
34	53	-66.3925
34	54	-64.14999999999999
34	55	-59.1375
34	56	-56.2575
34	57	-50.655
34	58	-47.1225
34	59	-41.165
34	60	-37.39
34	61	-31.162499999999998
34	62	-26.724999999999998
34	63	-20.14
34	64	-15.412499999999998
34	65	-8.536000000000001
34	66	-3.4422499999999996
34	67	3.602525
34	68	8.863875
34	69	16.34825
34	70	22.145
34	71	29.8625
34	72	35.796
34	73	43.887499999999996
34	74	50.43549999999999
34	75	58.6065
34	76	65.32249999999999
34	77	73.75325000000001
34	78	80.732
34	79	89.2745
34	80	96.18825
34	81	105.02250000000001
34	82	112.44999999999999
34	83	122.29249999999999
34	84	130.68
34	85	140.62
34	86	149.55
34	87	159.70499999999998
34	88	169.01000000000002
35	26	25.48875
35	27	14.855250000000002
35	28	1.796275
35	29	-6.60125
35	30	-16.935
35	31	-23.6875
35	32	-32.875
35	33	-38.6125
35	34	-46.78750000000001
35	35	-50.8125
35	36	-56.870000000000005
35	37	-59.0275
35	38	-63.86
35	39	-65.2675
35	40	-69.45750000000001
35	41	-70.27
35	42	-73.4625
35	43	-73.6575
35	44	-76.275
35	45	-75.94999999999999
35	46	-77.93
35	47	-77.315
35	48	-78.91000000000001
35	49	-77.7275
35	50	-78.53
35	51	-75.56
35	52	-74.06
35	53	-70.4375
35	54	-68.4775
35	55	-64.1575
35	56	-61.32
35	57	-56.51
35	58	-53.089999999999996
35	59	-48.0325
35	60	-44.44
35	61	-38.885000000000005
35	62	-34.787499999999994
35	63	-29.025
35	64	-24.485
35	65	-18.395
35	66	-13.35
35	67	-7.081249999999999
35	68	-1.84675
35	69	4.948525
35	70	10.67275
35	71	17.808500000000002
35	72	23.782
35	73	31.24275
35	74	37.824
35	75	45.351
35	76	51.90975
35	77	59.747
35	78	66.43775
35	79	74.178
35	80	80.9825
35	81	89.05275
35	82	96.1335
35	83	105.3075
35	84	113.89500000000001
35	85	123.2275
35	86	132.17
35	87	141.7525
35	88	151.1175
35	89	161.1575
36	26	35.95975
36	27	24.745
36	28	10.9765
36	29	1.9816
36	30	-9.047749999999999
36	31	-16.45
36	32	-26.244999999999997
36	33	-32.795
36	34	-41.53
36	35	-46.785
36	36	-54.05500000000001
36	37	-57.129999999999995
36	38	-62.522499999999994
36	39	-64.60000000000001
36	40	-69.0825
36	41	-70.24
36	42	-73.99
36	43	-74.6075
36	44	-77.7225
36	45	-77.9225
36	46	-80.4825
36	47	-80.2775
36	48	-82.32249999999999
36	49	-81.5575
36	50	-83.0975
36	51	-80.50999999999999
36	52	-79.7
36	53	-76.17249999999999
36	54	-74.9175
36	55	-70.73
36	56	-68.7575
36	57	-63.94
36	58	-61.25
36	59	-56.332499999999996
36	60	-53.502500000000005
36	61	-48.05
36	62	-44.722500000000004
36	63	-39.2725
36	64	-35.47
36	65	-29.6
36	66	-25.352499999999996
36	67	-18.9825
36	68	-14.425
36	69	-7.55075
36	70	-2.62525
36	71	4.4468499999999995
36	72	9.76105
36	73	17.23225
36	74	23.00375
36	75	30.436999999999998
36	76	36.28175
36	77	44.160250000000005
36	78	50.259750000000004
36	79	57.98925
36	80	63.877500000000005
36	81	71.76875
36	82	77.90125
36	83	87.3595
36	84	95.2505
36	85	104.77250000000001
36	86	113.13749999999999
36	87	122.865
36	88	131.4975
36	89	141.72
36	90	150.445
37	27	37.92875
37	28	23.6825
37	29	13.9525
37	30	2.485025
37	31	-5.6915000000000004
37	32	-16.0175
37	33	-23.11
37	34	-32.584999999999994
37	35	-38.2475
37	36	-46.395
37	37	-51.207499999999996
37	38	-57.325
37	39	-59.9575
37	40	-65.1675
37	41	-66.6825
37	42	-70.92750000000001
37	43	-72.0375
37	44	-75.6625
37	45	-76.3875
37	46	-79.37499999999999
37	47	-79.75999999999999
37	48	-82.25750000000001
37	49	-82.3425
37	50	-84.22
37	51	-82.17249999999999
37	52	-81.6725
37	53	-78.78999999999999
37	54	-77.71249999999999
37	55	-74.3125
37	56	-72.56
37	57	-68.47
37	58	-66.0125
37	59	-61.5725
37	60	-58.95
37	61	-54.3925
37	62	-51.22749999999999
37	63	-46.2575
37	64	-43.2675
37	65	-37.6575
37	66	-33.6125
37	67	-28.0925
37	68	-23.5125
37	69	-17.59
37	70	-12.712499999999999
37	71	-6.242249999999999
37	72	-0.99255
37	73	5.83305
37	74	11.555
37	75	18.55675
37	76	24.191499999999998
37	77	31.020249999999997
37	78	36.8715
37	79	43.8615
37	80	49.77575
37	81	56.767
37	82	62.8875
37	83	71.697
37	84	79.74000000000001
37	85	88.66999999999999
37	86	97.066
37	87	106.275
37	88	114.8975
37	89	124.34
37	90	133.155
37	91	142.8975
38	28	34.082
38	29	23.820999999999998
38	30	11.440750000000001
38	31	2.852025
38	32	-8.181750000000001
38	33	-15.855
38	34	-25.945
38	35	-32.185
38	36	-41.2025
38	37	-46.5325
38	38	-54.3275
38	39	-57.835
38	40	-63.489999999999995
38	41	-65.5625
38	42	-70.2225
38	43	-71.805
38	44	-75.8825
38	45	-76.955
38	46	-80.495
38	47	-81.3525
38	48	-84.42
38	49	-84.7825
38	50	-87.4875
38	51	-85.75
38	52	-85.81
38	53	-83.1725
38	54	-82.7375
38	55	-79.52
38	56	-78.6425
38	57	-74.715
38	58	-72.835
38	59	-68.5925
38	60	-66.735
38	61	-62.23
38	62	-60.0875
38	63	-55.315
38	64	-52.66
38	65	-47.542500000000004
