10  32 128.81
11  25 45.04
11  31 97.95
11  32 106.63
11  33 116.45
12  24 20.59
12  25 27.8
12  26 34.56
12  30 66.89
12  31 75.36
12  32 83.37
12  33 92.87
12  34 101.62
13  23 4.14
13  24 8.76
13  25 14.72
13  26 20.64
13  27 27.72
13  29 41.13
13  30 48.91
13  31 56.7
13  32 64.36
13  33 73.1
13  34 81.57
13  35 92.33
14  22 -12.75
14  23 -8.21
14  24 -4.71
14  25 0.54
14  26 4.91
14  27 11.06
14  28 14.96
14  29 22.5
14  30 29.34
14  31 36.78
14  32 43.74
14  33 52.33
14  34 60.22
14  35 70.48
14  36 81
14  44 163.63
15  21 -21.48
15  22 -20.42
15  23 -16.77
15  24 -14.4
15  25 -10.09
15  26 -6.31
15  27 -0.64
15  28 2.53
15  29 9.1
15  30 14.87
15  31 21.68
15  32 27.96
15  33 35.73
15  34 43.12
15  35 53.44
15  36 62.51
15  37 72.54
15  43 131.19
15  44 141.13
15  45 151.44
16  20 -30.12
16  21 -27.38
16  22 -27.3
16  23 -24.64
16  24 -23.39
16  25 -20.03
16  26 -17.28
16  27 -12.13
16  28 -9.83
16  29 -4.18
16  30 0.71
16  31 6.81
16  32 12.3
16  33 19.61
16  34 26.46
16  35 36.04
16  36 44.28
16  37 53.67
16  38 62.85
16  42 99.36
16  43 109.17
16  44 118.3
16  45 128.44
16  46 137.71
17  19 -29.42
17  20 -31.63
17  21 -29.9
17  22 -31.08
17  23 -29.36
17  24 -29.18
17  25 -26.81
17  26 -25.04
17  27 -20.91
17  28 -19.37
17  29 -14.68
17  30 -10.67
17  31 -5.26
17  32 -0.36
17  33 6.45
17  34 12.94
17  35 21.54
17  36 28.86
17  37 37.61
17  38 45.97
17  39 55.83
17  41 72.03
17  42 80.49
17  43 89.97
17  44 98.54
17  45 108.22
17  46 117.26
17  47 127.26
18  18 -27.79
18  19 -30.13
18  20 -33.7
18  21 -33.23
18  22 -35.28
18  23 -34.33
18  24 -35.18
18  25 -33.6
18  26 -32.87
18  27 -29.94
18  28 -29.24
18  29 -25.35
18  30 -22.16
18  31 -17.39
18  32 -13.17
18  33 -7.17
18  34 -1.47
18  35 6.52
18  36 13.08
18  37 21.09
18  38 28.67
18  39 37.6
18  40 44.78
18  41 54.49
18  42 61.29
18  43 70.35
18  44 78.31
18  45 87.52
18  46 96.02
18  47 105.65
18  48 114.05
18  56 191.22
19  17 -18.22
19  18 -24.52
19  19 -28.39
19  20 -33.06
19  21 -33.59
19  22 -36.61
19  23 -36.4
19  24 -38.16
19  25 -37.34
19  26 -37.82
19  27 -35.94
19  28 -35.86
19  29 -32.92
19  30 -30.46
19  31 -26.54
19  32 -23.07
19  33 -17.89
19  34 -12.73
19  35 -5.65
19  36 0.2
19  37 7.62
19  38 14.13
19  39 22.42
19  40 28.78
19  41 38
19  42 44.48
19  43 53.44
19  44 60.34
19  45 69.08
19  46 76.93
19  47 86.16
19  48 94.22
19  49 103.7
19  55 157.83
19  56 167.52
19  57 177.35
20  16 -7.77
20  17 -14.4
20  18 -22.09
20  19 -27.01
20  20 -33.11
20  21 -34.77
20  22 -38.75
20  23 -39.23
20  24 -41.97
20  25 -41.75
20  26 -43.5
20  27 -42.53
20  28 -43.35
20  29 -41.05
20  30 -39.47
20  31 -36.17
20  32 -33.62
20  33 -29.18
20  34 -24.72
20  35 -18.16
20  36 -13.28
20  37 -6.25
20  38 -0.97
20  39 6.48
20  40 12.22
20  41 20.68
20  42 26.62
20  43 35.27
20  44 41.7
20  45 50
20  46 57.17
20  47 65.93
20  48 73.43
20  49 82.6
20  50 90.09
20  54 125.27
20  55 134.32
20  56 143.53
20  57 152.74
20  58 161.75
21  15 12.05
21  16 1.21
21  17 -6.42
21  18 -15.36
21  19 -21.3
21  20 -28.5
21  21 -31.17
21  22 -36.15
21  23 -37.68
21  24 -41.42
21  25 -41.99
21  26 -44.75
21  27 -44.4
21  28 -46.24
21  29 -44.6
21  30 -43.82
21  31 -41.14
21  32 -39.33
21  33 -35.52
21  34 -31.7
21  35 -25.9
21  36 -21.87
21  37 -15.56
21  38 -11.26
21  39 -4.46
21  40 0.58
21  41 8.35
21  42 13.41
21  43 21.2
21  44 26.87
21  45 34.55
21  46 41.05
21  47 49.13
21  48 56.15
21  49 64.75
21  50 71.82
21  51 80.4
21  53 97.31
21  54 105.71
21  55 114.54
21  56 123.49
21  57 132.54
21  58 141.52
21  59 151.43
22  14 31.81
22  15 19.75
22  16 7.99
22  17 -0.88
22  18 -10.56
22  19 -17.47
22  20 -25.56
22  21 -29.25
22  22 -35.57
22  23 -38.63
22  24 -43.34
22  25 -45.43
22  26 -48.32
22  27 -48.02
22  28 -50.87
22  29 -50.22
22  30 -50.04
22  31 -48.07
22  32 -46.76
22  33 -43.57
22  34 -40.45
22  35 -35.6
22  36 -32.2
22  37 -26.86
22  38 -22.8
22  39 -16.7
22  40 -12.4
22  41 -5.29
22  42 -0.87
22  43 6.04
22  44 11.06
22  45 17.97
22  46 23.98
22  47 31.5
22  48 38.02
22  49 46.6
22  50 52.68
22  51 61.02
22  52 68.62
22  53 76.86
22  54 85.34
22  55 93.89
22  56 102.43
22  57 111.37
22  58 120
22  59 129.76
22  60 139.35
23  13 58.66
23  14 42.39
23  15 29.45
23  16 16.85
23  17 7.06
23  18 -3.34
23  19 -10.89
23  20 -19.64
23  21 -24.24
23  22 -32.17
23  23 -36.54
23  24 -41.99
23  25 -45.07
23  26 -48.54
23  27 -48.78
23  28 -52.29
23  29 -52.39
23  30 -53.05
23  31 -51.48
23  32 -50.61
23  33 -48.15
23  34 -45.96
23  35 -41.69
23  36 -39.16
23  37 -34.36
23  38 -31.05
23  39 -25.79
23  40 -22.34
23  41 -16.11
23  42 -12.68
23  43 -6.5
23  44 -1.85
23  45 4.53
23  46 9.95
23  47 16.79
23  48 22.98
23  49 31.29
23  50 36.98
23  51 44.74
23  52 51.84
23  53 59.79
23  54 67.96
23  55 76.34
23  56 84.59
23  57 93.37
23  58 101.76
23  59 111.28
23  60 120.62
23  61 130.28
24  14 52.82
24  15 39.18
24  16 25.6
24  17 14.95
24  18 3.49
24  19 -5.2
24  20 -14.97
24  21 -20.59
24  22 -29.4
24  23 -34.67
24  24 -41.07
24  25 -45.05
24  26 -49.38
24  27 -50.42
24  28 -54.72
24  29 -55.62
24  30 -57.07
24  31 -56.17
24  32 -56.09
24  33 -54.28
24  34 -52.83
24  35 -49.21
24  36 -47.47
24  37 -43.35
24  38 -40.81
24  39 -36.05
24  40 -33.39
24  41 -27.78
24  42 -24.94
24  43 -19.47
24  44 -15.35
24  45 -9.52
24  46 -4.81
24  47 1.43
24  48 7.04
24  49 14.76
24  50 19.73
24  51 27.21
24  52 33.96
24  53 41.53
24  54 49.32
24  55 57.48
24  56 65.34
24  57 73.86
24  58 82.02
24  59 91.29
24  60 100.37
24  61 109.81
24  62 119.03
25  15 50.48
25  16 35.8
25  17 24.08
25  18 11.84
25  19 2.48
25  20 -8.1
25  21 -14.68
25  22 -24.44
25  23 -30.62
25  24 -37.87
25  25 -42.71
25  26 -47.88
25  27 -49.74
25  28 -54.63
25  29 -56.31
25  30 -58.48
25  31 -58.11
25  32 -58.79
25  33 -57.49
25  34 -56.94
25  35 -54.04
25  36 -53.02
25  37 -49.55
25  38 -47.84
25  39 -43.79
25  40 -41.78
25  41 -36.85
25  42 -34.56
25  43 -29.62
25  44 -26.18
25  45 -20.8
25  46 -16.76
25  47 -11.09
25  48 -6.03
25  49 1.36
25  50 5.99
25  51 12.92
25  52 19.05
25  53 26.3
25  54 33.69
25  55 41.74
25  56 49.35
25  57 57.64
25  58 65.55
25  59 74.54
25  60 83.32
25  61 92.52
25  62 101.49
25  63 112.41
26  16 46.28
26  17 33.7
26  18 20.54
26  19 10.09
26  20 -1.55
26  21 -8.98
26  22 -19.42
26  23 -26.29
26  24 -34.42
26  25 -40.06
26  26 -46.2
26  27 -48.83
26  28 -54.71
26  29 -57.12
26  30 -60.05
26  31 -60.44
26  32 -61.87
26  33 -61.33
26  34 -61.46
26  35 -59.3
26  36 -58.98
26  37 -56.18
26  38 -55.05
26  39 -51.48
26  40 -50.1
26  41 -45.49
26  42 -44.07
26  43 -39.62
26  44 -37.02
26  45 -32.27
26  46 -28.87
26  47 -23.85
26  48 -19.44
26  49 -13.07
26  50 -9.23
26  51 -2.44
26  52 3.5
26  53 10.3
26  54 17.31
26  55 24.93
26  56 32.03
26  57 39.97
26  58 47.6
26  59 56.32
26  60 64.78
26  61 73.74
26  62 82.45
26  63 92.94
26  64 101.99
26  72 179.13
27  17 45.51
27  18 31.4
27  19 19.9
27  20 7.2
27  21 -1.37
27  22 -11.69
27  23 -19.1
27  24 -28.05
27  25 -34.43
27  26 -41.48
27  27 -45.92
27  28 -52.07
27  29 -55.27
27  30 -58.58
27  31 -60.01
27  32 -61.97
27  33 -61.97
27  34 -62.95
27  35 -61.56
27  36 -61.95
27  37 -59.8
27  38 -59.57
27  39 -56.65
27  40 -56.02
27  41 -52.05
27  42 -50.94
27  43 -46.83
27  44 -44.96
27  45 -40.75
27  46 -38.05
27  47 -33.55
27  48 -29.88
27  49 -24.36
27  50 -20.96
27  51 -14.68
27  52 -8.95
27  53 -2.49
27  54 4.02
27  55 11.34
27  56 18
27  57 25.52
27  58 32.97
27  59 41.35
27  60 49.49
27  61 58.18
27  62 66.62
27  63 76.37
27  64 85.09
27  65 94.96
27  71 149.94
27  72 159.43
27  73 169.53
28  18 39.74
28  19 27.8
28  20 14.41
28  21 5.36
28  22 -5.97
28  23 -13.95
28  24 -23.7
28  25 -30.63
28  26 -38.92
28  27 -43.81
28  28 -51.59
28  29 -55.07
28  30 -59.18
28  31 -61.16
28  32 -63.97
28  33 -64.55
28  34 -66.34
28  35 -65.79
28  36 -66.8
28  37 -65.29
28  38 -65.72
28  39 -63.45
28  40 -63.48
28  41 -60.12
28  42 -59.66
28  43 -55.99
28  44 -54.62
28  45 -50.69
28  46 -48.67
28  47 -44.48
28  48 -41.84
28  49 -36.97
28  50 -34.22
28  51 -28.06
28  52 -22.8
28  53 -16.61
28  54 -10.58
28  55 -3.49
28  56 2.58
28  57 9.76
28  58 16.81
28  59 24.92
28  60 32.66
28  61 41.14
28  62 49.21
28  63 58.74
28  64 66.68
28  65 76.29
28  66 84.53
28  70 120.13
28  71 129.88
28  72 138.46
28  73 148.34
28  74 157.12
29  19 38.75
29  20 24.74
29  21 14.6
29  22 2.87
29  23 -5.87
29  24 -16.34
29  25 -24.05
29  26 -32.76
29  27 -38.25
29  28 -46.57
29  29 -50.74
29  30 -55.55
29  31 -58.17
29  32 -61.67
29  33 -62.95
29  34 -65.44
29  35 -65.52
29  36 -67.21
29  37 -66.29
29  38 -67.29
29  39 -65.54
29  40 -66.11
29  41 -63.22
29  42 -63.61
29  43 -60.68
29  44 -60.08
29  45 -56.96
29  46 -55.44
29  47 -51.94
29  48 -49.51
29  49 -44.72
29  50 -42.62
29  51 -37.23
29  52 -32.49
29  53 -26.77
29  54 -21.05
29  55 -14.24
29  56 -8.47
29  57 -1.4
29  58 5.35
29  59 12.96
29  60 20.26
29  61 28.45
29  62 36.01
29  63 44.87
29  64 52.33
29  65 61.48
29  66 68.79
29  67 77.4
29  69 94.36
29  70 102.55
29  71 111.98
29  72 120.2
29  73 129.93
29  74 138.19
29  75 147.67
30  20 34.95
30  21 24.2
30  22 11.57
30  23 2.02
30  24 -9.19
30  25 -17.7
30  26 -26.97
30  27 -32.75
30  28 -41.74
30  29 -46.65
30  30 -52.19
30  31 -55.2
30  32 -59.58
30  33 -61.58
30  34 -64.82
30  35 -65.52
30  36 -67.9
30  37 -67.59
30  38 -69.27
30  39 -68.1
30  40 -69.19
30  41 -67.05
30  42 -68.04
30  43 -65.71
30  44 -65.8
30  45 -63.33
30  46 -62.37
30  47 -59.48
30  48 -57.46
30  49 -53.37
30  50 -51.74
30  51 -46.7
30  52 -42.52
30  53 -37.25
30  54 -31.99
30  55 -25.55
30  56 -20.25
30  57 -13.47
30  58 -7.04
30  59 0.25
30  60 6.97
30  61 14.97
30  62 21.48
30  63 29.91
30  64 36.62
30  65 45.25
30  66 52.08
30  67 60.44
30  68 67.89
30  69 76.63
30  70 84.42
30  71 93.82
30  72 101.3
30  73 110.49
30  74 118.48
30  75 127.81
30  76 136.11
30  84 211.71
31  21 35.07
31  22 22.18
31  23 12.26
31  24 0.51
31  25 -8.46
31  26 -18.49
31  27 -25.35
31  28 -34.91
31  29 -40.42
31  30 -46.45
31  31 -50.21
31  32 -55.11
31  33 -57.86
31  34 -61.77
31  35 -63.11
31  36 -66.13
31  37 -66.38
31  38 -68.86
31  39 -68.31
31  40 -70.23
31  41 -68.51
31  42 -70.31
31  43 -68.56
31  44 -69.22
31  45 -67.22
31  46 -66.87
31  47 -64.5
31  48 -62.92
31  49 -58.8
31  50 -57.77
31  51 -53.32
31  52 -49.81
31  53 -45.01
31  54 -40.24
31  55 -34.18
31  56 -29.19
31  57 -22.66
31  58 -16.97
31  59 -9.77
31  60 -4.07
31  61 3.3
31  62 9.47
31  63 17.33
31  64 23.77
31  65 31.73
31  66 38.15
31  67 46.22
31  68 53.19
31  69 61.56
31  70 68.88
31  71 78
31  72 85.08
31  73 94.17
31  74 101.9
31  75 110.82
31  76 118.85
31  77 127.82
31  83 181.98
31  84 191.44
31  85 200.96
32  22 32.46
32  23 22.25
32  24 9.8
32  25 0.04
32  26 -10.49
32  27 -18.13
32  28 -28.43
32  29 -34.6
32  30 -41.48
32  31 -45.94
32  32 -51.81
32  33 -55.13
32  34 -59.88
32  35 -61.79
32  36 -65.57
32  37 -66.54
32  38 -69.46
32  39 -69.45
32  40 -71.79
32  41 -70.52
32  42 -72.94
32  43 -71.75
32  44 -73.04
32  45 -71.62
32  46 -71.9
32  47 -70.15
32  48 -69.2
32  49 -65.82
32  50 -65.29
32  51 -61.42
32  52 -58.27
32  53 -53.93
32  54 -49.62
32  55 -44.03
32  56 -39.52
32  57 -33.36
32  58 -28.37
32  59 -21.75
32  60 -16.48
32  61 -9.48
32  62 -3.82
32  63 3.69
32  64 9.64
32  65 17.46
32  66 23.9
32  67 31.47
32  68 38.01
32  69 45.99
32  70 52.94
32  71 61.39
32  72 68.37
32  73 76.82
32  74 83.95
32  75 92.56
32  76 100.19
32  77 108.93
32  78 116.99
32  82 151.37
32  83 160.75
32  84 169.92
32  85 179.27
32  86 188.98
33  23 33.59
33  24 20.47
33  25 10.33
33  26 -1.12
33  27 -9
33  28 -20.2
33  29 -27.01
33  30 -34.52
33  31 -39.56
33  32 -46.11
33  33 -50.04
33  34 -55.56
33  35 -58.24
