2   2 6.29
2   3 13.81
2   4 16.98
2   5 25.32
2   6 31
2   7 41.75
2   8 50.99
2   9 62.77
3   2 14.14
3   3 14.76
3   4 15.42
3   5 21.06
3   6 24.5
3   7 33.28
3   8 40.57
3   9 49.71
3  10 56.83
3  11 69.57
4   2 18.35
4   3 16.53
4   4 7.51
4   5 12.23
4   6 12.25
4   7 19.69
4   8 24.32
4   9 33.62
4  10 40.28
4  11 50.55
4  12 58.49
4  13 69.46
4  14 78.41
4  15 90.09
5   2 28.22
5   3 23.39
5   4 13.47
5   5 11.14
5   6 8.58
5   7 13.36
5   8 16.36
5   9 23.68
5  10 29.31
5  11 37.36
5  12 43.96
5  13 52.66
5  14 60.61
5  15 70.4
6   2 36.14
6   3 28.69
6   4 15.44
6   5 10.7
6   6 0.78
6   7 4.3
6   8 4.11
6   9 10.47
6  10 13.45
6  11 20.66
6  12 24.93
6  13 33.04
6  14 38.53
6  15 47.85
6  16 54.98
6  17 65.85
6  18 75.01
6  19 86.99
7   2 47.99
7   3 39.11
7   4 24.9
7   5 17.59
7   6 6.61
7   7 4.06
7   8 1.71
7   9 5.61
7  10 7.33
7  11 12.13
7  12 15.13
7  13 20.83
7  14 25.01
7  15 32.33
7  16 38.55
7  17 48.39
7  18 56.81
7  19 67.12
7  20 76.07
7  21 87.1
8   4 32.12
8   5 23.17
8   6 9.17
8   7 4.62
8   8 -3.68
8   9 -0.75
8  10 -1.71
8  11 2.13
8  12 2.62
8  13 7.37
8  14 9.23
8  15 15.93
8  16 20.38
8  17 29.64
8  18 36.31
8  19 46.05
8  20 53.37
8  21 63.89
8  22 72.22
8  23 83.3
8  24 92.02
8  25 103.24
8  26 112.26
9   4 44.35
9   5 33.19
9   6 18.28
9   7 11.4
9   8 2.18
9   9 0.18
9  10 -2.33
9  11 -0.48
9  12 -0.81
9  13 2.01
9  14 3.09
9  15 8.04
9  16 11.84
9  17 19.22
9  18 25.09
9  19 33.31
9  20 40.12
9  21 49.11
9  22 56.74
9  23 66.25
9  24 74.42
9  25 84.42
9  26 93.1
9  27 103.46
9  28 112.5
10   6 24.58
10   7 16.49
10   8 4.56
10   9 1.04
10  10 -6.56
10  11 -5.46
10  12 -7.74
10  13 -5.38
10  14 -6.23
10  15 -1.91
10  16 0.17
10  17 6.75
10  18 10.75
10  19 18.34
10  20 23.47
10  21 32.13
10  22 38.14
10  23 47.15
10  24 53.87
10  25 63.55
10  26 71.03
10  27 81.31
10  28 89.3
10  29 99.77
10  30 108.33
10  31 119.26
11   6 35.35
11   7 24.97
11   8 11.93
11   9 6.41
11  10 -1.94
11  11 -5.18
11  12 -8.7
11  13 -8.07
11  14 -9.74
11  15 -7.06
11  16 -5.69
11  17 -0.81
11  18 2.39
11  19 8.27
11  20 12.63
11  21 19.92
11  22 25.39
11  23 33
11  24 39.2
11  25 47.53
11  26 54.48
11  27 63.54
11  28 71.26
11  29 80.53
11  30 88.65
11  31 98.6
11  32 107.41
11  33 117.78
12   6 43.6
12   7 32.21
12   8 16.42
12   9 10.08
12  10 -0.18
12  11 -4.69
12  12 -12.59
12  13 -12.71
12  14 -16.34
12  15 -14.24
12  16 -14.68
12  17 -10.45
12  18 -9.1
12  19 -3.8
12  20 -1.22
12  21 5.54
12  22 9.63
12  23 16.79
12  24 21.59
12  25 29.56
12  26 35.26
12  27 43.75
12  28 49.89
12  29 59.18
12  30 66.29
12  31 76.05
