1   0 7.28897
1   1 13.1357
1   2 14.9498
1   3 25.9015
1   4 32.8924
1   5 41.8638
1   6 49.135
2   1 14.9312
2   2 2.42492
2   3 11.3862
2   4 17.5951
2   5 26.101
2   6 31.598
2   7 40.9394
2   8 48.8092
3   0 28.667
3   1 25.3232
3   2 11.6789
3   3 14.0868
3   4 14.9081
3   5 20.9468
3   6 24.9543
3   7 33.0506
3   8 40.7973
3   9 50.096
4   1 37.996
4   2 18.3749
4   3 15.77
4   4 4.94167
4   5 11.3476
4   6 12.6067
4   7 20.1741
4   8 25.0765
4   9 33.2478
4  10 39.9545
4  11 49.798
4  12 57.678
5   1 43.603
5   2 27.8683
5   3 22.9215
5   4 12.4157
5   5 12.0507
5   6 8.66793
5   7 13.3689
5   8 16.5622
5   9 23.6637
5  10 28.9723
5  11 37.0817
5  12 43.7708
5  13 52.322
5  14 59.364
6   2 35.0941
6   3 28.9105
6   4 15.6987
6   5 10.6503
6   6 0
6   7 3.12501
6   8 3.01989
6   9 9.87314
6  10 13.6941
6  11 21.0388
6  12 24.9262
6  13 32.4207
6  14 37.5576
6  15 45.96
6  16 53.281
7   3 38.8001
7   4 24.3036
7   5 17.3381
7   6 5.34548
7   7 2.86342
7   8 0.101438
7   9 5.68366
7  10 7.87137
7  11 13.1145
7  12 15.8621
7  13 21.7651
7  14 25.2512
7  15 32.0387
7  16 38.396
7  17 47.543
7  18 56.504
8   4 32.048
8   5 23.1124
8   6 8.00736
8   7 2.8556
8   8 -4.737
8   9 -0.808813
8  10 -0.781522
8  11 3.33487
8  12 3.79746
8  13 8.06291
8  14 9.28415
8  15 14.613
8  16 19.0704
8  17 27.442
8  18 35.713
8  19 44.954
8  20 53.85
9   5 32.658
9   6 16.7754
9   7 10.6803
9   8 1.9517
9   9 0.873701
9  10 -1.48739
9  11 -0.017404
9  12 -0.047551
9  13 2.79338
9  14 3.32975
9  15 7.55953
9  16 11.2727
9  17 18.2718
9  18 24.9269
9  19 33.226
9  20 40.296
9  21 48.903
9  22 56.289
10   6 23.9965
10   7 16.4609
10   8 5.31717
10   9 1.75144
10  10 -7.04193
10  11 -5.73178
10  12 -8.02472
10  13 -5.15405
10  14 -5.95152
10  15 -2.10807
10  16 0.429611
10  17 7.06995
10  18 11.2446
10  19 18.0579
10  20 23.102
10  21 30.842
10  22 37.278
10  23 45.997
10  24 53.121
11   7 24.19
11   8 12.9268
11   9 6.84772
11  10 -2.18416
11  11 -5.18244
11  12 -9.52985
11  13 -8.41811
11  14 -9.35782
11  15 -6.86232
11  16 -5.51744
11  17 -0.989247
11  18 2.665
11  19 8.36109
11  20 12.6548
11  21 19.0645
11  22 24.8893
11  23 32.761
11  24 39.582
11  25 47.953
11  26 55.275
12   7 33.0401
12   8 17.5703
12   9 10.9105
12  10 -0.396963
12  11 -5.47377
12  12 -13.9336
12  13 -13.1928
12  14 -16.2146
12  15 -14.5867
12  16 -15.0186
12  17 -10.619
12  18 -8.91067
