8     8 -4.69
8     9 -0.92
8    10 -0.82
8    11  3.46
8    12  3.69
8    13  8.05
8    14  9.30
8    15 14.66
8    16 18.63
8    17 27.28
8    18 34.77
8    19 46.18
8    20 52.45
8    21 63.16
8    22 70.83
8    23 79.73
8    24 89.50
8    25 90.33
8    26 92.88
9     8  1.97
9     9  0.89
9    10 -1.45
9    11 -0.03
9    12 -0.09
9    13  2.83
9    14  3.39
9    15  7.56
9    16 11.53
9    17 18.70
9    18 24.68
9    19 32.85
9    20 39.49
9    21 48.53
9    22 56.31
9    23 65.16
9    24 73.60
9    25 80.68
9    26 86.84
9    27 91.93
9    28 94.88
10    8  5.38
10    9  1.57
10   10 -7.02
10   11 -5.72
10   12 -8.01
10   13 -5.08
10   14 -6.21
10   15 -1.89
10   16  0.46
10   17  6.89
10   18 11.12
10   19 18.43
10   20 23.01
10   21 30.94
10   22 36.79
10   23 46.07
10   24 51.98
10   25 62.54
10   26 69.44
10   27 76.89
10   28 81.24
10   29 90.93
10   30 91.10
10   31 94.39
11    8 12.84
11    9  6.78
11   10 -2.05
11   11 -5.22
11   12 -9.56
11   13 -8.30
11   14 -9.38
11   15 -6.90
11   16 -5.64
11   17 -0.87
11   18  2.46
11   19  8.59
11   20 12.23
11   21 18.71
11   22 25.98
11   23 32.58
11   24 38.81
11   25 46.82
11   26 53.04
11   27 59.70
11   28 66.72
11   29 74.02
11   30 80.81
11   31 91.48
11   32 90.96
11   33 95.22
12    8 17.67
12    9 10.73
12   10 -0.38
12   11 -5.17
12   12 -13.81
12   13 -13.30
12   14 -16.34
12   15 -14.48
12   16 -14.90
12   17 -10.79
12   18 -8.98
12   19 -2.99
12   20 -1.05
12   21  5.05
12   22  8.50
12   23 15.61
12   24 20.48
12   25 28.75
12   26 33.34
12   27 41.96
12   28 45.61
12   29 56.34
12   30 63.70
12   31 71.85
12   32 79.79
12   33 88.98
12   34 90.03
12   35 94.14
13    8 27.23
13    9 16.50
13   10  6.62
13   11 -0.17
13   12 -8.77
13   13 -12.13
13   14 -17.39
13   15 -16.54
13   16 -18.37
13   17 -16.09
13   18 -14.54
13   19 -11.20
13   20 -8.77
13   21 -3.03
13   22 -0.22
13   23  5.83
13   24  9.90
13   25 16.16
